ENSG_ID	logFC	Fold Change	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000146360	0.29601657150497	1.2277497863721	1.83126659863969	4.24074725207867	0.00218145374216607	0.590231555980677	-1.50712704803541
ENSG00000109501	-0.190651312391077	-1.14127883601635	3.82852220854104	-4.23617106407165	0.00219621044085833	0.590231555980677	-1.51144550439938
ENSG00000169635	0.192312148697562	1.14259343732312	4.70626901694501	4.14531121306411	0.00251232547877717	0.624215462352121	-1.59802282046879
ENSG00000121390	-0.198667319758986	-1.14763774224133	7.09671702025621	-4.14091294687664	0.00252880805631861	0.624215462352121	-1.60225407183481
ENSG00000105339	-0.17337001961576	-1.12768960269248	2.75683857967647	-4.13311249228517	0.00255832397528876	0.624215462352121	-1.60976745935656
ENSG00000247137	0.207525953805	1.15470630444513	2.95979724399735	4.13254670083715	0.00256047906421948	0.624215462352121	-1.61031288344368
ENSG00000170954	-0.30115269749484	-1.23212847728726	4.71262063439792	-4.1257286989786	0.00258660107021175	0.624215462352121	-1.61689028357899
ENSG00000171951	0.252571218331643	1.19132844864799	1.91745963942319	4.10838740077088	0.00265432677081633	0.627748281298061	-1.63365982254757
ENSG00000155926	0.233571252226501	1.17574178517824	5.20481174233923	4.08364297634859	0.0027542482397602	0.631570370574227	-1.65768823648569
ENSG00000128805	0.1792132345601	1.13226624201649	1.83582019688151	4.05603433518161	0.00287047229127861	0.631570370574227	-1.68463635685602
ENSG00000108518	-0.299388738444566	-1.23062289505834	9.80934982668292	-4.05266192412259	0.00288502220939664	0.631570370574227	-1.68793807424582
ENSG00000173218	-0.37587610613436	-1.29762732622277	3.31768689767152	-4.0336530463679	0.00296851217736587	0.631570370574227	-1.70658910633267
ENSG00000274281	-0.3818473198151	-1.30300924480672	1.39106322441452	-4.01854225105131	0.00303671017947966	0.631570370574227	-1.72146461973029
ENSG00000008283	0.199265300905964	1.1481135239959	4.20853388177493	4.00879163268108	0.00308159780481265	0.631570370574227	-1.73108651178151
ENSG00000162777	0.18809705001367	1.13926001260096	5.57053415650652	3.99283016734796	0.00315660350945201	0.631570370574227	-1.74687630697358
ENSG00000165646	-0.228104879083897	-1.17129532736013	2.87758908319303	-3.97724956997897	0.00323168931048145	0.631570370574227	-1.76233603012721
ENSG00000171861	-0.20364388270661	-1.15160334353782	4.38105578721928	-3.97341996121178	0.00325043334723302	0.631570370574227	-1.76614298386958
ENSG00000230037	-0.320472522672232	-1.24873947877183	7.24689966335639	-3.96521359936447	0.00329098861942954	0.631570370574227	-1.77431016421765
ENSG00000262406	0.15488748561395	1.11333478694329	1.2468790646643	3.96479627620414	0.00329306528117061	0.631570370574227	-1.77472583593942
ENSG00000083093	0.212020747105454	1.15830946348888	7.08810840525873	3.95177053298472	0.00335858652551611	0.631570370574227	-1.78771661571531
ENSG00000108509	-0.169107046296913	-1.12436234706427	3.33116719889212	-3.9487200777728	0.00337412948742688	0.631570370574227	-1.79076352401517
ENSG00000176986	-0.171591453800888	-1.12630023465196	8.90693559253248	-3.93676904173443	0.00343576159738275	0.631570370574227	-1.80271761252787
ENSG00000133943	-0.266783520603454	-1.20312248141942	6.25131552768055	-3.89678878261928	0.00365075694488066	0.631570370574227	-1.84290390995614
ENSG00000122707	-0.366731276305543	-1.28942805287832	2.1252236087612	-3.83437660817179	0.00401531491896744	0.631570370574227	-1.90623730693206
ENSG00000186230	-0.41017134289524	-1.32884362596077	2.16039194629085	-3.82382556638953	0.00408065671414347	0.631570370574227	-1.91701589964117
ENSG00000167081	-0.240677218597286	-1.18154716388216	3.18467981534277	-3.81196297284402	0.00415546465794952	0.631570370574227	-1.92915901533541
ENSG00000104765	0.264520873236595	1.20123704600708	11.3931825692169	3.80834186943254	0.00417858760948203	0.631570370574227	-1.93287094667059
ENSG00000080031	-0.190809842925447	-1.14140425232374	3.73676380534893	-3.80776706487925	0.00418227056682443	0.631570370574227	-1.93346039236732
ENSG00000131773	0.144633786284233	1.1054500102669	8.46326932906987	3.79766173190337	0.00424758164347462	0.631570370574227	-1.94383310949136
ENSG00000106178	0.160504162619867	1.11767765223515	2.2028326943861	3.79540046219648	0.00426234322703162	0.631570370574227	-1.94615679705147
ENSG00000144476	0.162391517557184	1.11914077145789	3.2947995057427	3.79323440389767	0.00427653406787783	0.631570370574227	-1.94838353085656
ENSG00000133624	-0.370372772892443	-1.29268680028029	2.89228695948097	-3.78951866787286	0.00430099385570155	0.631570370574227	-1.95220536949379
ENSG00000126353	0.260635616549526	1.19800640101682	1.84305372300212	3.78628802662519	0.00432238041031502	0.631570370574227	-1.95553033200354
ENSG00000248746	0.245586881356966	1.18557495901171	2.48612591949229	3.77417241539365	0.0044035898118214	0.631570370574227	-1.96801680156233
ENSG00000129173	-0.229355001355516	-1.17231071656056	7.91710135832417	-3.7724943751683	0.00441496383201977	0.631570370574227	-1.9697483369887
ENSG00000138385	-0.150630953620089	-1.11005484144038	9.98998483120331	-3.76887947938014	0.00443957161450366	0.631570370574227	-1.97348023313442
ENSG00000106789	0.200535052536335	1.14912445194475	8.49513034716419	3.73107825339156	0.0047057376292315	0.631570370574227	-2.01264843827662
ENSG00000172016	0.22167991459846	1.16609062488118	1.75702885974118	3.73090572333787	0.00470699031713056	0.631570370574227	-2.01282780612181
ENSG00000100591	-0.16591635983113	-1.12187843780184	8.87662137407981	-3.72749220908741	0.00473184720825034	0.631570370574227	-2.01637772154709
ENSG00000078747	0.188568449451208	1.13963232571167	6.64213669537589	3.70673684223919	0.00488599410737318	0.631570370574227	-2.03800806967259
ENSG00000137478	-0.281032704467683	-1.21506433589787	5.58508700412246	-3.69474349466632	0.00497747061457696	0.631570370574227	-2.05054263185818
ENSG00000078618	-0.166240037641069	-1.12213016660347	9.15379316338365	-3.69026344500194	0.0050121023607601	0.631570370574227	-2.05523152075829
ENSG00000070882	-0.273193386303451	-1.20847982341796	6.00199665943507	-3.6853075130948	0.00505070854911731	0.631570370574227	-2.06042269512648
ENSG00000169696	-0.26257582555763	-1.19961862426537	4.24717429328264	-3.68390500247778	0.00506169070628127	0.631570370574227	-2.06189258246522
ENSG00000137040	-0.297483898879688	-1.22899913378456	8.17261621456692	-3.68186305991379	0.00507772481059262	0.631570370574227	-2.06403325373829
ENSG00000119514	-0.241068189819668	-1.18186740726418	8.13680485505251	-3.68181867380805	0.00507807394028081	0.631570370574227	-2.06407979426939
ENSG00000172466	0.133887265426576	1.09724619359929	4.33669229364557	3.67872099112306	0.0051025020475594	0.631570370574227	-2.0673287093417
ENSG00000162236	-0.181703641876822	-1.13422246925378	3.77148847902197	-3.6774693499785	0.00511240746248434	0.631570370574227	-2.06864194689979
ENSG00000100600	-0.191804807507737	-1.14219170113985	7.49120151062513	-3.67089803612802	0.00516474558648731	0.631570370574227	-2.07554127323833
ENSG00000146477	-0.351141385360902	-1.27556939245626	6.41478490865419	-3.67005698336837	0.00517148486192236	0.631570370574227	-2.07642486787049
ENSG00000164134	0.61344686862877	1.5299100876158	3.69780359768675	3.64753410279643	0.0053554435260866	0.631570370574227	-2.10013414002203
ENSG00000104611	-0.179224719087586	-1.13227525542138	4.73255190312578	-3.64691793611404	0.0053605718540734	0.631570370574227	-2.10078403784696
ENSG00000164438	-0.17377312950023	-1.12800473952112	1.91257555499817	-3.62911375575285	0.00551100791933575	0.631570370574227	-2.11959208903232
ENSG00000276180	0.59536336596801	1.51085307031002	3.92449531284077	3.62296820950329	0.00556395963211542	0.631570370574227	-2.12609722262327
ENSG00000167333	0.18888649367037	1.13988358700911	5.70219745828824	3.62219434016793	0.00557066531581245	0.631570370574227	-2.12691684709876
ENSG00000170802	-0.180615727587043	-1.13336749182086	1.98537627787612	-3.61968945366802	0.00559242880492458	0.631570370574227	-2.12957056264403
ENSG00000197971	0.17203400768718	1.12664578585333	2.60477868744	3.61849510598844	0.00560283723550412	0.631570370574227	-2.1308362641263
ENSG00000077312	-0.164214951147137	-1.12055615653596	8.84250185660275	-3.61711176073142	0.00561491818191386	0.631570370574227	-2.13230256990605
ENSG00000113456	0.26153530267962	1.19875372866224	6.11746881848044	3.61301389752128	0.00565086630980099	0.631570370574227	-2.13664817156753
ENSG00000125844	-0.287777209278026	-1.22075798041167	7.85570217149164	-3.6053383951714	0.00571885117392702	0.631570370574227	-2.1447956787396
ENSG00000176842	-0.147880726172037	-1.10794074583334	2.60661310559595	-3.60328938606791	0.00573714496925167	0.631570370574227	-2.14697244832418
ENSG00000167618	0.236865262063344	1.17842934536004	1.51396172738454	3.60204598044192	0.00574827620367247	0.631570370574227	-2.14829374369869
ENSG00000147224	0.186019437648066	1.13762055510272	5.2916554985514	3.59918239758671	0.00577399798684174	0.631570370574227	-2.1513377429099
ENSG00000112655	-0.172981136545761	-1.12738567131216	7.41217533827002	-3.58998466413892	0.00585743638492391	0.631570370574227	-2.16112471737636
ENSG00000139567	-0.148075004983733	-1.1080899554024	2.01760993550682	-3.57366595455185	0.00600860444991914	0.631570370574227	-2.17852534823156
ENSG00000109920	-0.2077171117814	-1.15485931387428	5.66781514948816	-3.55469102827062	0.0061895415556621	0.631570370574227	-2.19881669324534
ENSG00000261192	0.187926066364457	1.13912499911159	2.84343074600287	3.55322763535596	0.00620373127588313	0.631570370574227	-2.20038420865762
ENSG00000101596	-0.237090709741826	-1.17861351104438	5.80229281546	-3.54957635926974	0.00623928468982378	0.631570370574227	-2.20429689532724
ENSG00000135336	-0.211440189373544	-1.15784343968622	8.62707219621083	-3.54473929835986	0.00628671379849279	0.631570370574227	-2.20948381337384
ENSG00000113368	-0.153787487778589	-1.11248623679235	9.23575391143727	-3.53863314823293	0.00634712729215849	0.631570370574227	-2.21603738118345
ENSG00000221910	0.27106990340156	1.2067023870722	1.74963117526506	3.52913946881447	0.00644226843009019	0.631570370574227	-2.2262394492399
ENSG00000138080	0.186934372225767	1.13834224504224	2.85265204516045	3.52762581571676	0.0064575751938835	0.631570370574227	-2.22786747841725
ENSG00000136997	-0.180450302940029	-1.13323754324309	8.36581173017854	-3.52751749871346	0.00645867200637225	0.631570370574227	-2.22798399525145
ENSG00000138182	-0.511934883964516	-1.42596135515102	5.15536958841311	-3.52484293847604	0.00648581649591693	0.631570370574227	-2.23086166397698
ENSG00000130643	-0.189998339360317	-1.1407624027729	1.4554229334418	-3.52049915354353	0.00653015726982061	0.631570370574227	-2.23553793279704
ENSG00000187189	-0.313372271723567	-1.24260888209106	5.76345341469313	-3.51947933222756	0.00654061344509164	0.631570370574227	-2.23663628208251
ENSG00000198838	-0.208720365044593	-1.15566268484867	1.23589148039443	-3.51865339102685	0.00654909463601379	0.631570370574227	-2.23752595258803
ENSG00000184857	0.299202119172763	1.23046371859415	6.63598309827451	3.51584498471599	0.00657801911831667	0.631570370574227	-2.24055192720464
ENSG00000197061	1.00844899774021	2.01174716238442	7.42094778237207	3.51124668635317	0.00662566750903274	0.631570370574227	-2.24550936670876
ENSG00000086827	-0.159891076579989	-1.11720278612066	6.48376487194299	-3.50795577519528	0.00665999043266175	0.631570370574227	-2.24905952275667
ENSG00000271605	0.286402509473373	1.21959531164074	2.67958446375964	3.50764229316569	0.00666326963081375	0.631570370574227	-2.24939779593646
ENSG00000129682	-0.240906108741069	-1.1817346365963	4.99442562334892	-3.50228887936256	0.0067195311687058	0.631570370574227	-2.25517715675867
ENSG00000136231	0.251060777312775	1.19008183056934	9.40232137200748	3.49245369002025	0.00682419433850626	0.631570370574227	-2.26580757667751
ENSG00000104205	0.344256285998398	1.2694963843006	7.24756711717416	3.4821102149917	0.0069361099964971	0.631570370574227	-2.27700504904995
ENSG00000065000	0.249859343804419	1.18909117837711	5.01018809071882	3.48181072910706	0.0069393788907313	0.631570370574227	-2.27732953073772
ENSG00000066279	-0.416134648813168	-1.33434770046566	6.94963697433252	-3.4799650237828	0.0069595604252608	0.631570370574227	-2.27932961670437
ENSG00000173153	0.158391067140767	1.11604180352633	6.65312023983038	3.47837940019809	0.00697694719983663	0.631570370574227	-2.28104832518018
ENSG00000182255	0.18061457119251	1.13336658336868	2.65867408147596	3.46807498663329	0.00709105106907713	0.631570370574227	-2.29222791192728
ENSG00000121281	-0.365021331025814	-1.28790067167646	3.87634035509843	-3.46658976714624	0.00710765766331488	0.631570370574227	-2.29384074333788
ENSG00000179950	0.171813856673124	1.12647387614152	9.03597071338869	3.45724030813354	0.00721313473055903	0.631570370574227	-2.30400199518479
ENSG00000114354	-0.136885626821549	-1.09952897800987	10.0598832036388	-3.44531143818695	0.00735009383026752	0.631570370574227	-2.31698779066354
ENSG00000172146	-0.185029949956716	-1.13684057349219	1.62269489775278	-3.44222857779784	0.00738592942888832	0.631570370574227	-2.32034764544224
ENSG00000137804	-0.225794085803438	-1.16942074206836	9.43153542928624	-3.44180771961183	0.00739083569476023	0.631570370574227	-2.32080643991021
ENSG00000133328	0.297934892619297	1.22938338516311	3.80348276304387	3.43841267343584	0.00743053916260833	0.631570370574227	-2.32450858957905
ENSG00000136158	-0.255788130218164	-1.19398782879738	8.42996297748789	-3.43419977734168	0.00748011720161648	0.631570370574227	-2.32910522037381
ENSG00000274267	-0.259611723585643	-1.19715646730394	2.32951548415013	-3.43365830795217	0.00748651433012235	0.631570370574227	-2.32969622259908
ENSG00000115705	0.144978849591454	1.10571444304508	1.96674987752628	3.42646944514986	0.00757199029360396	0.631570370574227	-2.33754729544354
ENSG00000173530	0.222876290749997	1.16705802379855	2.5592863727417	3.42072865038201	0.0076409807432587	0.631570370574227	-2.34382301898354
ENSG00000272636	0.22024154471178	1.16492860952129	2.63844278182999	3.40895729040378	0.00778450564596043	0.631570370574227	-2.35670813848519
ENSG00000162882	0.245006393357958	1.18509802273692	6.28881531434856	3.40394087629323	0.00784652237744089	0.631570370574227	-2.36220606581942
ENSG00000130779	-0.279770785912608	-1.21400198953039	5.24691272489622	-3.40381533110638	0.00784808106378202	0.631570370574227	-2.36234371437496
ENSG00000186994	-0.188636623595658	-1.139686179986	3.26844226355063	-3.3994056773117	0.00790303402198077	0.631570370574227	-2.36718011419897
ENSG00000133519	0.24524529826994	1.18529428679437	4.64855528861552	3.39292389486064	0.00798454007798349	0.631570370574227	-2.37429490629698
ENSG00000148154	0.391868268498259	1.31209144294593	3.73369209778393	3.38975279594292	0.00802473466616956	0.631570370574227	-2.37777817399216
ENSG00000109919	0.361903595590913	1.28512045970972	8.26242813993043	3.38809997108266	0.00804576836130777	0.631570370574227	-2.37959435067431
ENSG00000134371	-0.176848253671264	-1.1304116613016	7.96266355797216	-3.38583435064918	0.00807469396690594	0.631570370574227	-2.38208460369688
ENSG00000155760	-0.202341389683633	-1.1505641229215	8.33014129068819	-3.38465517414593	0.0080897916553055	0.631570370574227	-2.38338102142849
ENSG00000117385	-0.400619382188174	-1.32007452751276	4.14998549884387	-3.3844119861899	0.0080929089956605	0.631570370574227	-2.38364841657373
ENSG00000240563	0.170072686072107	1.12511516897751	1.43043298939084	3.37595266996233	0.0082021297688379	0.631570370574227	-2.39295570920431
ENSG00000274750	0.24471691693371	1.18486025694904	2.57792117506681	3.37544391771601	0.00820874725100959	0.631570370574227	-2.39351582640799
ENSG00000198176	-0.178137542284594	-1.13142232416727	8.48276147913924	-3.37200670199762	0.00825360224524517	0.631570370574227	-2.39730116036128
ENSG00000100592	-0.354806392610143	-1.27881395495405	7.52303292733776	-3.3707803155798	0.00826966816695852	0.631570370574227	-2.39865221249494
ENSG00000128040	-0.178778891588187	-1.13192540916705	1.77276236590384	-3.37010626519725	0.00827851225699832	0.631570370574227	-2.39939488460804
ENSG00000169926	0.538010519989071	1.45196886747819	3.17011371957022	3.35529777688586	0.00847532078494938	0.635007626032753	-2.41572925526171
ENSG00000123395	0.176317926834153	1.12999620449799	8.38830557594876	3.35093418545893	0.00853423984181267	0.635007626032753	-2.42054913101228
ENSG00000169605	-0.190720128751453	-1.14133327616248	2.06798247554174	-3.34221221373967	0.00865329062383167	0.635007626032753	-2.43019216027245
ENSG00000145833	-0.141588375026133	-1.1031189568881	9.31944968583931	-3.33952704444116	0.00869028931425193	0.635007626032753	-2.43316330622166
ENSG00000130287	0.199605310818227	1.1483841397336	1.90854756431291	3.33730096807491	0.00872108715922594	0.635007626032753	-2.43562732547452
ENSG00000204872	0.211287449133024	1.15772086359138	4.54236066617926	3.33717872756432	0.00872278165112807	0.635007626032753	-2.435762654718
ENSG00000256294	-0.270659178877667	-1.20635889679458	3.35775451940733	-3.33330751706782	0.00877662198935683	0.635007626032753	-2.44004958418168
ENSG00000135250	0.165624848087051	1.12165177333569	4.72921947566996	3.33045781117001	0.00881647649986183	0.635007626032753	-2.44320681506401
ENSG00000183035	0.134471244506737	1.09769043060606	2.08964434586703	3.32954287038859	0.00882931232841512	0.635007626032753	-2.44422076120152
ENSG00000135577	-0.160440722798779	-1.11762850552754	1.11825386341445	-3.32732049006245	0.00886057152603842	0.635007626032753	-2.44668416998564
ENSG00000097046	-0.32801349223592	-1.25528373077336	4.09783040988763	-3.31501464705652	0.0090357593449625	0.637856620913487	-2.46033859348947
ENSG00000186487	0.181624905867803	1.13416057002271	1.62985972500851	3.31037756244461	0.00910270566221442	0.637856620913487	-2.46548995705785
ENSG00000171246	0.168992045770843	1.12427272513837	2.31410794033172	3.30992573033971	0.00910925637970143	0.637856620913487	-2.46599207802911
ENSG00000039600	-0.223798204116552	-1.1678040374775	5.12000469514367	-3.30722872096127	0.00914846014165204	0.637856620913487	-2.46898992115259
ENSG00000157259	0.486871247523748	1.40140237616329	6.40389338520394	3.30574983439935	0.0091700317594328	0.637856620913487	-2.47063424507212
ENSG00000130811	0.16914107347676	1.12438886641168	8.68835423935178	3.2865733019229	0.00945459007035419	0.649556424819507	-2.49198644814256
ENSG00000198826	-0.266183754238847	-1.20262241563649	3.36317948701465	-3.28315576874645	0.00950625919424773	0.649556424819507	-2.49579762678621
ENSG00000156787	-0.236640449658491	-1.17824572727914	3.98329573190014	-3.28117216794164	0.00953638352084742	0.649556424819507	-2.49801052264938
ENSG00000170425	-0.1627252892847	-1.11939971790941	3.3469444441482	-3.2797557464603	0.00955795500368662	0.649556424819507	-2.49959104206553
ENSG00000188846	0.148679650387633	1.10855446238471	12.8798839602815	3.26988073839843	0.00970976375737018	0.652428505492639	-2.51061856249116
ENSG00000091136	-0.185829786155869	-1.13747101743233	10.4755823413441	-3.26211840938278	0.00983085242344267	0.652428505492639	-2.51929717103978
ENSG00000155903	0.277006786797127	1.21167836045391	2.26052609905937	3.25700574631019	0.00991146376238569	0.652428505492639	-2.5250182881733
ENSG00000140992	0.479180452113858	1.39395158307205	5.35645813242921	3.25472275960843	0.00994768109845641	0.652428505492639	-2.52757423573465
ENSG00000101109	0.20141260907163	1.14982364921482	2.23726312958149	3.25373217461094	0.00996343849455293	0.652428505492639	-2.52868350048087
ENSG00000165983	0.213500134748449	1.1594978418671	8.02733906522772	3.24503369381769	0.0101029249787916	0.652428505492639	-2.53843040923896
ENSG00000163499	0.187843520514957	1.13905982431851	1.55731197079001	3.24495395945398	0.0101042129160936	0.652428505492639	-2.53851980604666
ENSG00000122122	0.129102235425034	1.09361295274208	1.8827775194149	3.24143544891189	0.010161216982268	0.652428505492639	-2.54246563905885
ENSG00000114120	0.344285698995714	1.26952226646788	7.13026792949755	3.24021816984874	0.0101810160122778	0.652428505492639	-2.54383118355347
ENSG00000104524	0.178040599988166	1.13134630048227	2.8061765268829	3.23129873032788	0.0103273179458981	0.652428505492639	-2.55384369453479
ENSG00000018699	-0.239949123699689	-1.18095101473623	7.03451615612917	-3.23125635203082	0.0103280182449199	0.652428505492639	-2.55389129424711
ENSG00000147145	0.238877920071023	1.18007448196543	1.92449796762215	3.23018053722115	0.0103458125416755	0.652428505492639	-2.55509974825207
ENSG00000197748	-0.23379088430369	-1.17592079062317	2.31747113846574	-3.22969351204166	0.0103538785425685	0.652428505492639	-2.5556468755935
ENSG00000082293	0.178963596724363	1.13207033641434	2.05195825980688	3.2284959039555	0.0103737408248491	0.652428505492639	-2.55699242467006
ENSG00000139697	0.545866477508601	1.45989688986663	5.65297915101661	3.22288991482639	0.0104672430309158	0.652428505492639	-2.56329371967759
ENSG00000198681	0.200362276437927	1.14898684188464	1.43561326946795	3.22195061011624	0.0104829950142581	0.652428505492639	-2.56434997536223
ENSG00000049246	-0.151730752970837	-1.11090138420496	7.38773150801697	-3.20914897518622	0.0107001445565776	0.658892386406136	-2.57875832742139
ENSG00000160714	0.127009821774811	1.09202798017642	9.77373475027985	3.2076052185002	0.0107266441661315	0.658892386406136	-2.58049744588679
ENSG00000170522	-0.267348357293097	-1.20359361409001	5.01999402549033	-3.20312353571139	0.0108039614584934	0.658892386406136	-2.58554823403142
ENSG00000083535	-0.532069686673899	-1.44600213927595	5.00008914190383	-3.20279017662357	0.010809735557107	0.658892386406136	-2.58592404037734
ENSG00000113525	0.322236751867063	1.2502674595038	2.60288716998175	3.19432530558327	0.0109574322272153	0.663721124712608	-2.59547211202084
ENSG00000119820	-0.136242335348072	-1.09903881208785	8.78334584079253	-3.19183884578754	0.0110012127225092	0.663721124712608	-2.59827870098256
ENSG00000143156	0.171424186995553	1.12616965839294	6.16979110021819	3.18506756691703	0.0111213598134339	0.665757780617177	-2.60592624682781
ENSG00000117507	0.363018616275451	1.28611407910662	2.40377015525839	3.18360035946447	0.0111475721405667	0.665757780617177	-2.60758418454785
ENSG00000187134	0.1646331671387	1.12088103630785	11.1493896927128	3.16986852385383	0.0113960220390862	0.669091149267815	-2.62311585762616
ENSG00000219410	0.193982361310043	1.14391698735105	2.40856420285069	3.16948098530336	0.0114031164001698	0.669091149267815	-2.62355457642261
ENSG00000004975	-0.157499128845333	-1.11535203004942	4.93808745839291	-3.16770378095846	0.0114357088882605	0.669091149267815	-2.62556675693048
ENSG00000129562	0.1463747390631	1.10678480236365	10.6005670327918	3.16368501091802	0.0115097660004993	0.669091149267815	-2.63011850652332
ENSG00000163956	-0.203409723237458	-1.1514164454496	8.46052937012861	-3.16239655930412	0.0115336143003132	0.669091149267815	-2.63157831374167
