source	target
KEGG_ARGININE_AND_PROLINE_METABOLISM	P4HA2
KEGG_ARGININE_AND_PROLINE_METABOLISM	SMS
KEGG_ARGININE_AND_PROLINE_METABOLISM	CKB
KEGG_ARGININE_AND_PROLINE_METABOLISM	NOS3
KEGG_ARGININE_AND_PROLINE_METABOLISM	NOS2
KEGG_ARGININE_AND_PROLINE_METABOLISM	NOS1
KEGG_ARGININE_AND_PROLINE_METABOLISM	GOT2
KEGG_ARGININE_AND_PROLINE_METABOLISM	GLUL
KEGG_ARGININE_AND_PROLINE_METABOLISM	P4HA1
KEGG_ARGININE_AND_PROLINE_METABOLISM	AOC1
KEGG_ARGININE_AND_PROLINE_METABOLISM	ALDH7A1
KEGG_ARGININE_AND_PROLINE_METABOLISM	LAP3
KEGG_ARGININE_AND_PROLINE_METABOLISM	AGMAT
KEGG_ARGININE_AND_PROLINE_METABOLISM	GOT1
KEGG_ARGININE_AND_PROLINE_METABOLISM	PYCR1
KEGG_ARGININE_AND_PROLINE_METABOLISM	ASS1
KEGG_ARGININE_AND_PROLINE_METABOLISM	ALDH18A1
KEGG_ARGININE_AND_PROLINE_METABOLISM	SAT1
KEGG_ARGININE_AND_PROLINE_METABOLISM	NAGS
KEGG_ARGININE_AND_PROLINE_METABOLISM	DAO
KEGG_ARGININE_AND_PROLINE_METABOLISM	AMD1
KEGG_ARGININE_AND_PROLINE_METABOLISM	MAOB
KEGG_ARGININE_AND_PROLINE_METABOLISM	MAOA
KEGG_ARGININE_AND_PROLINE_METABOLISM	CPS1
KEGG_ARGININE_AND_PROLINE_METABOLISM	P4HA3
KEGG_ARGININE_AND_PROLINE_METABOLISM	ALDH1B1
KEGG_ARGININE_AND_PROLINE_METABOLISM	GATM
KEGG_ARGININE_AND_PROLINE_METABOLISM	ALDH2
KEGG_ARGININE_AND_PROLINE_METABOLISM	OTC
KEGG_ARGININE_AND_PROLINE_METABOLISM	PRODH2
KEGG_ARGININE_AND_PROLINE_METABOLISM	OAT
KEGG_ARGININE_AND_PROLINE_METABOLISM	CKM
KEGG_ARGININE_AND_PROLINE_METABOLISM	ACY1
KEGG_ARGININE_AND_PROLINE_METABOLISM	SAT2
KEGG_ARGININE_AND_PROLINE_METABOLISM	ALDH9A1
KEGG_ARGININE_AND_PROLINE_METABOLISM	ALDH3A2
KEGG_ARGININE_AND_PROLINE_METABOLISM	CKMT1B
KEGG_ARGININE_AND_PROLINE_METABOLISM	PYCR3
KEGG_ARGININE_AND_PROLINE_METABOLISM	GAMT
KEGG_ARGININE_AND_PROLINE_METABOLISM	PRODH
KEGG_ARGININE_AND_PROLINE_METABOLISM	ALDH4A1
KEGG_ARGININE_AND_PROLINE_METABOLISM	CKMT2
KEGG_ARGININE_AND_PROLINE_METABOLISM	PYCR2
KEGG_ARGININE_AND_PROLINE_METABOLISM	ODC1
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	HS3ST3A1
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	HPSE
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	HPSE2
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	GLB1
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	GUSB
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	HYAL3
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	GNS
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	HYAL4
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	HYAL1
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	HYAL2
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	SPAM1
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	HGSNAT
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	GALNS
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	IDUA
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	HS3ST3B1
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	SGSH
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	HEXB
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	NAGLU
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	HEXA
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	IDS
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	ARSB
KEGG_GLYCEROLIPID_METABOLISM	MBOAT2
KEGG_GLYCEROLIPID_METABOLISM	GPAM
KEGG_GLYCEROLIPID_METABOLISM	LIPG
KEGG_GLYCEROLIPID_METABOLISM	DGKZ
KEGG_GLYCEROLIPID_METABOLISM	DGKE
KEGG_GLYCEROLIPID_METABOLISM	DGKD
KEGG_GLYCEROLIPID_METABOLISM	DGKH
KEGG_GLYCEROLIPID_METABOLISM	MBOAT1
KEGG_GLYCEROLIPID_METABOLISM	GK
KEGG_GLYCEROLIPID_METABOLISM	DGAT2
KEGG_GLYCEROLIPID_METABOLISM	GK2
KEGG_GLYCEROLIPID_METABOLISM	GLA
KEGG_GLYCEROLIPID_METABOLISM	ALDH7A1
KEGG_GLYCEROLIPID_METABOLISM	AGK
KEGG_GLYCEROLIPID_METABOLISM	TKFC
KEGG_GLYCEROLIPID_METABOLISM	AGPAT3
KEGG_GLYCEROLIPID_METABOLISM	AWAT2
KEGG_GLYCEROLIPID_METABOLISM	AGPAT4
KEGG_GLYCEROLIPID_METABOLISM	AKR1B1
KEGG_GLYCEROLIPID_METABOLISM	PNLIPRP2
KEGG_GLYCEROLIPID_METABOLISM	PNLIPRP1
KEGG_GLYCEROLIPID_METABOLISM	PNLIP
KEGG_GLYCEROLIPID_METABOLISM	DGAT1
KEGG_GLYCEROLIPID_METABOLISM	GLYCTK
KEGG_GLYCEROLIPID_METABOLISM	LPL
KEGG_GLYCEROLIPID_METABOLISM	ALDH1B1
KEGG_GLYCEROLIPID_METABOLISM	DGKQ
KEGG_GLYCEROLIPID_METABOLISM	ALDH2
KEGG_GLYCEROLIPID_METABOLISM	DGKB
KEGG_GLYCEROLIPID_METABOLISM	DGKG
KEGG_GLYCEROLIPID_METABOLISM	AKR1A1
KEGG_GLYCEROLIPID_METABOLISM	DGKA
KEGG_GLYCEROLIPID_METABOLISM	PLPP3
KEGG_GLYCEROLIPID_METABOLISM	LIPC
KEGG_GLYCEROLIPID_METABOLISM	DGKI
KEGG_GLYCEROLIPID_METABOLISM	LCLAT1
KEGG_GLYCEROLIPID_METABOLISM	GPAT3
KEGG_GLYCEROLIPID_METABOLISM	MGLL
KEGG_GLYCEROLIPID_METABOLISM	GPAT4
KEGG_GLYCEROLIPID_METABOLISM	ALDH9A1
KEGG_GLYCEROLIPID_METABOLISM	ALDH3A2
KEGG_GLYCEROLIPID_METABOLISM	PNPLA3
KEGG_GLYCEROLIPID_METABOLISM	PLPP1
KEGG_GLYCEROLIPID_METABOLISM	PLPP2
KEGG_GLYCEROLIPID_METABOLISM	AGPAT1
KEGG_GLYCEROLIPID_METABOLISM	AGPAT2
KEGG_GLYCEROLIPID_METABOLISM	CEL
KEGG_GLYCEROLIPID_METABOLISM	GPAT2
KEGG_GLYCEROLIPID_METABOLISM	LIPF
KEGG_SPHINGOLIPID_METABOLISM	GAL3ST1
KEGG_SPHINGOLIPID_METABOLISM	SGPP2
KEGG_SPHINGOLIPID_METABOLISM	GLB1
KEGG_SPHINGOLIPID_METABOLISM	GALC
KEGG_SPHINGOLIPID_METABOLISM	SGMS2
KEGG_SPHINGOLIPID_METABOLISM	GBA
KEGG_SPHINGOLIPID_METABOLISM	SPHK2
KEGG_SPHINGOLIPID_METABOLISM	NEU2
KEGG_SPHINGOLIPID_METABOLISM	PLPP3
KEGG_SPHINGOLIPID_METABOLISM	NEU1
KEGG_SPHINGOLIPID_METABOLISM	ACER2
KEGG_SPHINGOLIPID_METABOLISM	UGCG
KEGG_SPHINGOLIPID_METABOLISM	DEGS2
KEGG_SPHINGOLIPID_METABOLISM	ARSA
KEGG_SPHINGOLIPID_METABOLISM	SPHK1
KEGG_SPHINGOLIPID_METABOLISM	SGPL1
KEGG_SPHINGOLIPID_METABOLISM	NEU3
KEGG_SPHINGOLIPID_METABOLISM	SMPD4
KEGG_SPHINGOLIPID_METABOLISM	SGMS1
KEGG_SPHINGOLIPID_METABOLISM	ACER3
KEGG_SPHINGOLIPID_METABOLISM	CERK
KEGG_SPHINGOLIPID_METABOLISM	SMPD2
KEGG_SPHINGOLIPID_METABOLISM	ENPP7
KEGG_SPHINGOLIPID_METABOLISM	DEGS1
KEGG_SPHINGOLIPID_METABOLISM	SGPP1
KEGG_SPHINGOLIPID_METABOLISM	NEU4
KEGG_SPHINGOLIPID_METABOLISM	GLA
KEGG_SPHINGOLIPID_METABOLISM	ACER1
KEGG_SPHINGOLIPID_METABOLISM	PLPP1
KEGG_SPHINGOLIPID_METABOLISM	ASAH1
KEGG_SPHINGOLIPID_METABOLISM	PLPP2
KEGG_SPHINGOLIPID_METABOLISM	SMPD1
KEGG_SPHINGOLIPID_METABOLISM	B4GALT6
KEGG_SPHINGOLIPID_METABOLISM	SPTLC2
KEGG_SPHINGOLIPID_METABOLISM	SPTLC1
KEGG_SPHINGOLIPID_METABOLISM	SMPD3
KEGG_SPHINGOLIPID_METABOLISM	KDSR
KEGG_SPHINGOLIPID_METABOLISM	UGT8
KEGG_SPHINGOLIPID_METABOLISM	ASAH2
KEGG_MAPK_SIGNALING_PATHWAY	JUN
KEGG_MAPK_SIGNALING_PATHWAY	MEF2C
KEGG_MAPK_SIGNALING_PATHWAY	ELK4
KEGG_MAPK_SIGNALING_PATHWAY	ELK1
KEGG_MAPK_SIGNALING_PATHWAY	JUND
KEGG_MAPK_SIGNALING_PATHWAY	GADD45B
KEGG_MAPK_SIGNALING_PATHWAY	MAP3K20
KEGG_MAPK_SIGNALING_PATHWAY	STMN1
KEGG_MAPK_SIGNALING_PATHWAY	RRAS2
KEGG_MAPK_SIGNALING_PATHWAY	MAP3K5
KEGG_MAPK_SIGNALING_PATHWAY	MAP3K1
KEGG_MAPK_SIGNALING_PATHWAY	MAP3K3
KEGG_MAPK_SIGNALING_PATHWAY	MAP3K4
KEGG_MAPK_SIGNALING_PATHWAY	MAP3K7
KEGG_MAPK_SIGNALING_PATHWAY	MAP3K8
KEGG_MAPK_SIGNALING_PATHWAY	AKT1
KEGG_MAPK_SIGNALING_PATHWAY	AKT2
KEGG_MAPK_SIGNALING_PATHWAY	ARRB2
KEGG_MAPK_SIGNALING_PATHWAY	CD14
KEGG_MAPK_SIGNALING_PATHWAY	ARRB1
KEGG_MAPK_SIGNALING_PATHWAY	NRAS
KEGG_MAPK_SIGNALING_PATHWAY	DUSP16
KEGG_MAPK_SIGNALING_PATHWAY	CHP2
KEGG_MAPK_SIGNALING_PATHWAY	RASGRP3
KEGG_MAPK_SIGNALING_PATHWAY	NFKB2
KEGG_MAPK_SIGNALING_PATHWAY	NFKB1
KEGG_MAPK_SIGNALING_PATHWAY	MYC
KEGG_MAPK_SIGNALING_PATHWAY	NFATC4
KEGG_MAPK_SIGNALING_PATHWAY	MAPK14
KEGG_MAPK_SIGNALING_PATHWAY	FLNC
KEGG_MAPK_SIGNALING_PATHWAY	FLNA
KEGG_MAPK_SIGNALING_PATHWAY	KRAS
KEGG_MAPK_SIGNALING_PATHWAY	FLNB
KEGG_MAPK_SIGNALING_PATHWAY	PRKX
KEGG_MAPK_SIGNALING_PATHWAY	TRAF6
