nodes	type
8344	Gene
8361	Gene
8348	Gene
8353	Gene
8368	Gene
8354	Gene
8345	Gene
8350	Gene
57636	Gene
8294	Gene
8331	Gene
3018	Gene
8367	Gene
3012	Gene
8360	Gene
8343	Gene
8968	Gene
8335	Gene
8346	Gene
8359	Gene
8366	Gene
8357	Gene
23072	Gene
5689	Gene
5704	Gene
440193	Gene
864	Gene
8452	Gene
5685	Gene
7089	Gene
23198	Gene
55737	Gene
10681	Gene
2782	Gene
57690	Gene
5705	Gene
2775	Gene
27327	Gene
5720	Gene
26523	Gene
5711	Gene
5714	Gene
25776	Gene
23112	Gene
5706	Gene
5684	Gene
5700	Gene
5693	Gene
5687	Gene
5721	Gene
5688	Gene
343637	Gene
5716	Gene
331	Gene
50855	Gene
5713	Gene
166	Gene
857	Gene
5683	Gene
7091	Gene
8395	Gene
80351	Gene
5709	Gene
54894	Gene
5717	Gene
64750	Gene
55553	Gene
5715	Gene
51699	Gene
2784	Gene
8724	Gene
59345	Gene
10213	Gene
9736	Gene
607	Gene
79971	Gene
59349	Gene
5929	Gene
50999	Gene
81847	Gene
9559	Gene
27161	Gene
6659	Gene
6662	Gene
9491	Gene
5690	Gene
192669	Gene
51764	Gene
6597	Gene
2791	Gene
7979	Gene
2792	Gene
5682	Gene
9070	Gene
10197	Gene
79412	Gene
5145	Gene
59352	Gene
5158	Gene
1455	Gene
2780	Gene
79577	Gene
6658	Gene
192670	Gene
5695	Gene
9101	Gene
5593	Gene
8549	Gene
7090	Gene
5694	Gene
5686	Gene
9580	Gene
6233	Gene
84870	Gene
340419	Gene
7316	Gene
143471	Gene
4343	Gene
5710	Gene
5692	Gene
5701	Gene
2785	Gene
90780	Gene
9861	Gene
6259	Gene
7015	Gene
51339	Gene
5702	Gene
123169	Gene
2793	Gene
94235	Gene
8085	Gene
50964	Gene
8290	Gene
2786	Gene
4920	Gene
284654	Gene
26108	Gene
83595	Gene
2783	Gene
10524	Gene
8658	Gene
5707	Gene
2787	Gene
5708	Gene
2788	Gene
23513	Gene
6657	Gene
84133	Gene
83999	Gene
139285	Gene
6736	Gene
4919	Gene
5148	Gene
5719	Gene
283149	Gene
54331	Gene
8295	Gene
6925	Gene
7088	Gene
5718	Gene
57154	Gene
5696	Gene
55366	Gene
5699	Gene
7311	Gene
122706	Gene
5698	Gene
2790	Gene
5691	Gene
114881	Gene
9971	Gene
10858	Gene
26031	Gene
8647	Gene
114880	Gene
10998	Gene
8648	Gene
80270	Gene
10005	Gene
5007	Gene
6342	Gene
114883	Gene
6718	Gene
5740	Gene
9885	Gene
3295	Gene
1593	Gene
570	Gene
9023	Gene
11001	Gene
114876	Gene
51302	Gene
1646	Gene
1581	Gene
8309	Gene
9420	Gene
1582	Gene
6256	Gene
1645	Gene
8644	Gene
1109	Gene
23600	Gene
4267	Gene
3683	Gene
7305	Gene
933	Gene
57823	Gene
1308	Gene
29121	Gene
2213	Gene
5817	Gene
3385	Gene
29992	Gene
6614	Gene
3383	Gene
4345	Gene
54209	Gene
9436	Gene
8174	Gene
958	Gene
959	Gene
10859	Gene
11024	Gene
27181	Gene
3386	Gene
7087	Gene
945	Gene
946	Gene
8778	Gene
10990	Gene
56654	Gene
3384	Gene
1277	Gene
56253	Gene
975	Gene
9976	Gene
3820	Gene
80329	Gene
79865	Gene
3676	Gene
11126	Gene
29990	Gene
54210	Gene
3802	Gene
10870	Gene
27180	Gene
5819	Gene
79465	Gene
10288	Gene
6441	Gene
3824	Gene
3821	Gene
10219	Gene
196500	Gene
1280	Gene
3695	Gene
89790	Gene
51348	Gene
2209	Gene
10666	Gene
10225	Gene
925	Gene
1525	Gene
81035	Gene
912	Gene
909	Gene
911	Gene
910	Gene
3689	Gene
120425	Gene
917	Gene
114132	Gene
146894	Gene
340205	Gene
7412	Gene
114836	Gene
131450	Gene
135250	Gene
1278	Gene
567	Gene
915	Gene
3903	Gene
3904	Gene
3811	Gene
10871	Gene
11314	Gene
1281	Gene
27036	Gene
126014	Gene
926	Gene
947	Gene
930	Gene
124599	Gene
339390	Gene
4068	Gene
8519	Gene
146722	Gene
342510	Gene
11006	Gene
353514	Gene
285852	Gene
374383	Gene
6402	Gene
3805	Gene
9437	Gene
117157	Gene
919	Gene
916	Gene
2214	Gene
100131439	Gene
259197	Gene
4277	Gene
3107	Gene
11025	Gene
3133	Gene
3135	Gene
3134	Gene
3106	Gene
3105	Gene
22914	Gene
23547	Gene
11027	Gene
3812	Gene
3804	Gene
79168	Gene
89858	Gene
952	Gene
65220	Gene
5646	Gene
54884	Gene
6515	Gene
2817	Gene
119391	Gene
10797	Gene
80347	Gene
51109	Gene
5743	Gene
55034	Gene
113235	Gene
32	Gene
2239	Gene
27231	Gene
3320	Gene
4036	Gene
338	Gene
57017	Gene
9962	Gene
1727	Gene
4522	Gene
113278	Gene
54	Gene
143	Gene
4363	Gene
23475	Gene
10135	Gene
54981	Gene
8029	Gene
55163	Gene
683	Gene
337	Gene
345	Gene
84274	Gene
8876	Gene
8875	Gene
83594	Gene
5948	Gene
5947	Gene
6382	Gene
6697	Gene
4548	Gene
6513	Gene
10560	Gene
335	Gene
7276	Gene
5826	Gene
51004	Gene
79646	Gene
25902	Gene
51248	Gene
29914	Gene
9227	Gene
8034	Gene
6385	Gene
27304	Gene
4552	Gene
4337	Gene
60386	Gene
80025	Gene
79717	Gene
3949	Gene
2643	Gene
51805	Gene
55065	Gene
25974	Gene
2694	Gene
6947	Gene
55312	Gene
4907	Gene
53630	Gene
80704	Gene
160428	Gene
10588	Gene
2356	Gene
5168	Gene
1208	Gene
7274	Gene
56965	Gene
2644	Gene
8884	Gene
5950	Gene
3417	Gene
83666	Gene
54956	Gene
60490	Gene
326625	Gene
3339	Gene
10840	Gene
2719	Gene
29967	Gene
93100	Gene
23590	Gene
9446	Gene
60496	Gene
5805	Gene
166785	Gene
79668	Gene
133686	Gene
53354	Gene
5169	Gene
23057	Gene
7804	Gene
55229	Gene
336	Gene
3141	Gene
8566	Gene
80308	Gene
11330	Gene
9672	Gene
128240	Gene
441024	Gene
151056	Gene
349565	Gene
4338	Gene
57107	Gene
81034	Gene
2350	Gene
81693	Gene
1528	Gene
4837	Gene
10229	Gene
79001	Gene
51293	Gene
55788	Gene
27249	Gene
1504	Gene
440387	Gene
6383	Gene
2194	Gene
686	Gene
9963	Gene
10243	Gene
55191	Gene
9390	Gene
27235	Gene
54625	Gene
5091	Gene
64802	Gene
6573	Gene
4524	Gene
84875	Gene
200895	Gene
2262	Gene
10082	Gene
55328	Gene
6948	Gene
79581	Gene
375790	Gene
27010	Gene
154807	Gene
26020	Gene
83875	Gene
5167	Gene
57016	Gene
55937	Gene
5644	Gene
221914	Gene
55739	Gene
1719	Gene
344	Gene
9054	Gene
160728	Gene
79178	Gene
338328	Gene
31	Gene
414	Gene
416	Gene
5476	Gene
57704	Gene
412	Gene
57488	Gene
25870	Gene
2583	Gene
51228	Gene
23344	Gene
22901	Gene
285362	Gene
415	Gene
83850	Gene
79411	Gene
153642	Gene
8706	Gene
79642	Gene
340075	Gene
2760	Gene
5660	Gene
347527	Gene
80772	Gene
974	Gene
2534	Gene
27071	Gene
2280	Gene
29760	Gene
973	Gene
5777	Gene
640	Gene
8915	Gene
7220	Gene
30011	Gene
118788	Gene
80228	Gene
5966	Gene
6850	Gene
6786	Gene
10768	Gene
10892	Gene
5478	Gene
84433	Gene
4067	Gene
84876	Gene
3675	Gene
3674	Gene
64386	Gene
1634	Gene
960	Gene
3381	Gene
4593	Gene
7077	Gene
4238	Gene
7092	Gene
1462	Gene
3371	Gene
1298	Gene
4052	Gene
2006	Gene
10319	Gene
91522	Gene
3909	Gene
3918	Gene
1301	Gene
87	Gene
59277	Gene
827	Gene
2192	Gene
8516	Gene
634	Gene
50509	Gene
1286	Gene
1310	Gene
3693	Gene
5351	Gene
3682	Gene
1307	Gene
4680	Gene
9509	Gene
4313	Gene
22795	Gene
8425	Gene
55214	Gene
3912	Gene
3655	Gene
1215	Gene
825	Gene
1299	Gene
7093	Gene
4320	Gene
1511	Gene
4318	Gene
655	Gene
57642	Gene
284217	Gene
7076	Gene
4324	Gene
6650	Gene
5802	Gene
1311	Gene
3696	Gene
5118	Gene
8985	Gene
54829	Gene
9644	Gene
7448	Gene
10536	Gene
1303	Gene
1297	Gene
3910	Gene
4015	Gene
6678	Gene
1294	Gene
3694	Gene
84695	Gene
2202	Gene
2335	Gene
7143	Gene
4811	Gene
4237	Gene
64175	Gene
1509	Gene
4317	Gene
6696	Gene
4053	Gene
63923	Gene
2331	Gene
4327	Gene
1300	Gene
8785	Gene
1088	Gene
81578	Gene
652	Gene
650	Gene
8200	Gene
10893	Gene
826	Gene
3791	Gene
4016	Gene
1463	Gene
79709	Gene
7837	Gene
1289	Gene
3911	Gene
23473	Gene
4148	Gene
84034	Gene
3691	Gene
63827	Gene
4017	Gene
4038	Gene
1284	Gene
11095	Gene
1514	Gene
8728	Gene
3679	Gene
10753	Gene
3915	Gene
1515	Gene
11131	Gene
9313	Gene
4322	Gene
7057	Gene
22801	Gene
11117	Gene
84171	Gene
140766	Gene
3685	Gene
2201	Gene
4060	Gene
10516	Gene
4236	Gene
5045	Gene
3687	Gene
170692	Gene
1291	Gene
1292	Gene
11132	Gene
84467	Gene
8515	Gene
1513	Gene
8751	Gene
3680	Gene
1295	Gene
170690	Gene
1404	Gene
222663	Gene
8573	Gene
8038	Gene
871	Gene
726	Gene
4684	Gene
4314	Gene
101	Gene
667	Gene
1834	Gene
1758	Gene
5352	Gene
831	Gene
58494	Gene
9510	Gene
11096	Gene
4325	Gene
9508	Gene
3681	Gene
4323	Gene
176	Gene
50848	Gene
9507	Gene
80274	Gene
136227	Gene
3678	Gene
4146	Gene
4921	Gene
92291	Gene
1520	Gene
27302	Gene
1293	Gene
2199	Gene
56999	Gene
26577	Gene
3673	Gene
1508	Gene
5654	Gene
83700	Gene
2200	Gene
4239	Gene
4319	Gene
5479	Gene
4054	Gene
7148	Gene
649	Gene
8754	Gene
1285	Gene
5650	Gene
169044	Gene
3684	Gene
10491	Gene
255631	Gene
1296	Gene
3913	Gene
7177	Gene
682	Gene
30008	Gene
256076	Gene
1605	Gene
85007	Gene
977	Gene
5339	Gene
9378	Gene
147968	Gene
633	Gene
80781	Gene
90187	Gene
5034	Gene
164656	Gene
1282	Gene
7373	Gene
1287	Gene
84570	Gene
26254	Gene
50859	Gene
3908	Gene
4312	Gene
51399	Gene
85301	Gene
961	Gene
3914	Gene
1305	Gene
1991	Gene
1288	Gene
8076	Gene
4326	Gene
23127	Gene
1756	Gene
388743	Gene
1302	Gene
1290	Gene
1306	Gene
780	Gene
131873	Gene
3672	Gene
440854	Gene
340267	Gene
84290	Gene
3690	Gene
5175	Gene
4321	Gene
5645	Gene
6401	Gene
972	Gene
11136	Gene
8832	Gene
483	Gene
51206	Gene
55423	Gene
2734	Gene
285	Gene
23428	Gene
23759	Gene
9463	Gene
23539	Gene
10544	Gene
51378	Gene
83692	Gene
9057	Gene
8140	Gene
8797	Gene
1048	Gene
4099	Gene
5197	Gene
6404	Gene
2888	Gene
965	Gene
914	Gene
962	Gene
4072	Gene
7010	Gene
8795	Gene
51744	Gene
440533	Gene
29802	Gene
3543	Gene
482	Gene
56301	Gene
3512	Gene
2995	Gene
9123	Gene
2886	Gene
481	Gene
9046	Gene
90952	Gene
23657	Gene
10461	Gene
284	Gene
6566	Gene
9056	Gene
7102	Gene
2207	Gene
83953	Gene
5196	Gene
6520	Gene
3635	Gene
7441	Gene
2993	Gene
5675	Gene
1084	Gene
4973	Gene
8793	Gene
6403	Gene
7525	Gene
3932	Gene
2621	Gene
5678	Gene
6693	Gene
140885	Gene
3897	Gene
57126	Gene
5673	Gene
5671	Gene
5676	Gene
5669	Gene
4282	Gene
5670	Gene
5680	Gene
5672	Gene
2994	Gene
10181	Gene
6936	Gene
5725	Gene
9716	Gene
23517	Gene
7175	Gene
84321	Gene
9877	Gene
55706	Gene
55749	Gene
9410	Gene
11338	Gene
4904	Gene
1994	Gene
27238	Gene
56949	Gene
6626	Gene
9984	Gene
10450	Gene
51729	Gene
10523	Gene
55696	Gene
51593	Gene
10992	Gene
2521	Gene
10081	Gene
3183	Gene
10762	Gene
8086	Gene
23511	Gene
988	Gene
4670	Gene
10291	Gene
6634	Gene
24144	Gene
4809	Gene
84271	Gene
8563	Gene
55954	Gene
84844	Gene
22938	Gene
6430	Gene
8480	Gene
24148	Gene
51340	Gene
51213	Gene
10084	Gene
9688	Gene
3191	Gene
6625	Gene
8175	Gene
11100	Gene
26121	Gene
57794	Gene
8896	Gene
23658	Gene
1993	Gene
22794	Gene
4927	Gene
1655	Gene
9343	Gene
1665	Gene
27339	Gene
55110	Gene
8683	Gene
6428	Gene
9631	Gene
23398	Gene
51639	Gene
23451	Gene
6432	Gene
6429	Gene
10286	Gene
9295	Gene
9129	Gene
25949	Gene
2733	Gene
10285	Gene
11193	Gene
84248	Gene
3181	Gene
10212	Gene
6431	Gene
11017	Gene
6631	Gene
9972	Gene
65109	Gene
2962	Gene
57187	Gene
6633	Gene
6628	Gene
6629	Gene
10236	Gene
22826	Gene
8021	Gene
3188	Gene
51691	Gene
6638	Gene
51690	Gene
25804	Gene
85313	Gene
79228	Gene
6627	Gene
23225	Gene
29107	Gene
56259	Gene
10250	Gene
84991	Gene
84950	Gene
3178	Gene
1660	Gene
11097	Gene
6426	Gene
6434	Gene
9128	Gene
51645	Gene
3184	Gene
53371	Gene
85437	Gene
6636	Gene
9818	Gene
9785	Gene
9775	Gene
10907	Gene
5546	Gene
10262	Gene
6637	Gene
23020	Gene
57721	Gene
9879	Gene
9589	Gene
27316	Gene
51503	Gene
1977	Gene
10283	Gene
3192	Gene
23165	Gene
7307	Gene
26097	Gene
199746	Gene
6427	Gene
79622	Gene
10482	Gene
4116	Gene
129401	Gene
57703	Gene
80145	Gene
23350	Gene
7884	Gene
11157	Gene
10569	Gene
3190	Gene
56339	Gene
6632	Gene
23524	Gene
7536	Gene
51362	Gene
154007	Gene
10713	Gene
3187	Gene
10421	Gene
8233	Gene
5093	Gene
3185	Gene
83443	Gene
220988	Gene
27258	Gene
5356	Gene
10465	Gene
10594	Gene
9416	Gene
9092	Gene
10949	Gene
22827	Gene
6635	Gene
10946	Gene
10189	Gene
11066	Gene
285755	Gene
55599	Gene
2963	Gene
10772	Gene
23450	Gene
9883	Gene
55660	Gene
5094	Gene
11325	Gene
7919	Gene
57819	Gene
8449	Gene
84324	Gene
10921	Gene
23636	Gene
53938	Gene
57461	Gene
9939	Gene
56001	Gene
728343	Gene
100101267	Gene
54883	Gene
920	Gene
55824	Gene
5788	Gene
26191	Gene
5795	Gene
3125	Gene
3123	Gene
3117	Gene
3127	Gene
3122	Gene
3115	Gene
3126	Gene
3113	Gene
3120	Gene
3118	Gene
25888	Gene
134353	Gene
84967	Gene
221	Gene
79603	Gene
9218	Gene
79152	Gene
25865	Gene
10087	Gene
23683	Gene
29095	Gene
9217	Gene
94101	Gene
222	Gene
91012	Gene
29956	Gene
204219	Gene
142891	Gene
151742	Gene
171546	Gene
94103	Gene
253782	Gene
55304	Gene
5587	Gene
165679	Gene
10715	Gene
10295	Gene
152926	Gene
708	Gene
5270	Gene
5547	Gene
2815	Gene
2814	Gene
2811	Gene
5657	Gene
2812	Gene
7414	Gene
5829	Gene
10580	Gene
10627	Gene
93408	Gene
58498	Gene
10174	Gene
301	Gene
8291	Gene
7094	Gene
7168	Gene
7170	Gene
25802	Gene
7171	Gene
493829	Gene
29895	Gene
859	Gene
302	Gene
309	Gene
7169	Gene
4636	Gene
10846	Gene
5136	Gene
5153	Gene
50940	Gene
8654	Gene
5152	Gene
5138	Gene
3080	Gene
2219	Gene
10878	Gene
78989	Gene
1369	Gene
1191	Gene
5199	Gene
1401	Gene
10877	Gene
81494	Gene
27202	Gene
8547	Gene
2220	Gene
1370	Gene
10584	Gene
3004	Gene
3078	Gene
3781	Gene
3783	Gene
3780	Gene
3782	Gene
55471	Gene
79133	Gene
9016	Gene
2109	Gene
51300	Gene
80219	Gene
29078	Gene
27109	Gene
10131	Gene
6341	Gene
51241	Gene
93058	Gene
51204	Gene
51103	Gene
10128	Gene
2108	Gene
54539	Gene
6834	Gene
80224	Gene
9481	Gene
137682	Gene
285521	Gene
91942	Gene
55863	Gene
2110	Gene
7352	Gene
7351	Gene
28976	Gene
25915	Gene
84987	Gene
55967	Gene
51079	Gene
116228	Gene
2268	Gene
63916	Gene
3326	Gene
3055	Gene
23646	Gene
4620	Gene
5338	Gene
2212	Gene
4651	Gene
84513	Gene
1793	Gene
9844	Gene
122618	Gene
4644	Gene
4641	Gene
196051	Gene
8542	Gene
259	Gene
3263	Gene
213	Gene
9332	Gene
3040	Gene
3039	Gene
3043	Gene
3240	Gene
3250	Gene
23166	Gene
8685	Gene
4481	Gene
949	Gene
8578	Gene
2512	Gene
10808	Gene
948	Gene
55576	Gene
10525	Gene
117156	Gene
7184	Gene
2495	Gene
286133	Gene
6288	Gene
811	Gene
284297	Gene
9846	Gene
3937	Gene
7321	Gene
7294	Gene
7462	Gene
997	Gene
9402	Gene
3702	Gene
7322	Gene
7006	Gene
2206	Gene
257397	Gene
7334	Gene
2205	Gene
27040	Gene
7335	Gene
29126	Gene
5133	Gene
80380	Gene
5372	Gene
5373	Gene
29926	Gene
29925	Gene
4351	Gene
23016	Gene
56915	Gene
22894	Gene
8570	Gene
51010	Gene
11340	Gene
5393	Gene
23404	Gene
5073	Gene
51013	Gene
167227	Gene
54512	Gene
118460	Gene
7329	Gene
51588	Gene
7341	Gene
10401	Gene
6612	Gene
10210	Gene
9641	Gene
60528	Gene
51095	Gene
1653	Gene
51637	Gene
51493	Gene
10940	Gene
10775	Gene
10799	Gene
5901	Gene
79074	Gene
10556	Gene
10557	Gene
80746	Gene
11102	Gene
51367	Gene
79042	Gene
283742	Gene
10248	Gene
339487	Gene
54913	Gene
283989	Gene
11260	Gene
116461	Gene
79897	Gene
3883	Gene
1829	Gene
5652	Gene
5318	Gene
5317	Gene
7051	Gene
3881	Gene
1832	Gene
9333	Gene
23581	Gene
25984	Gene
8688	Gene
3882	Gene
3875	Gene
64065	Gene
5493	Gene
1475	Gene
5266	Gene
8689	Gene
3872	Gene
43847	Gene
11202	Gene
3885	Gene
3884	Gene
11005	Gene
1824	Gene
1830	Gene
1828	Gene
1825	Gene
1823	Gene
3891	Gene
3855	Gene
112802	Gene
5046	Gene
63036	Gene
2312	Gene
8502	Gene
6768	Gene
7062	Gene
26239	Gene
6706	Gene
3890	Gene
3888	Gene
84648	Gene
3713	Gene
6707	Gene
6703	Gene
25818	Gene
26085	Gene
144501	Gene
3848	Gene
2125	Gene
192666	Gene
6699	Gene
6698	Gene
3856	Gene
196374	Gene
3892	Gene
9119	Gene
286887	Gene
3851	Gene
121391	Gene
140807	Gene
3889	Gene
3880	Gene
3866	Gene
8687	Gene
84616	Gene
3860	Gene
3857	Gene
54474	Gene
342574	Gene
353134	Gene
3849	Gene
340654	Gene
3728	Gene
162605	Gene
147409	Gene
404203	Gene
100505724	Gene
337880	Gene
337959	Gene
337879	Gene
337976	Gene
337882	Gene
11187	Gene
337966	Gene
51350	Gene
3854	Gene
338785	Gene
439915	Gene
353142	Gene
353145	Gene
319101	Gene
3852	Gene
254910	Gene
353135	Gene
353288	Gene
3858	Gene
3850	Gene
43849	Gene
3868	Gene
353131	Gene
3861	Gene
83902	Gene
337979	Gene
337973	Gene
337967	Gene
337969	Gene
337971	Gene
254950	Gene
284827	Gene
337972	Gene
337963	Gene
337977	Gene
337978	Gene
199834	Gene
353139	Gene
353332	Gene
353140	Gene
353141	Gene
353143	Gene
3859	Gene
83901	Gene
386681	Gene
386674	Gene
81851	Gene
643803	Gene
386685	Gene
374454	Gene
23254	Gene
85290	Gene
387266	Gene
353132	Gene
6701	Gene
390792	Gene
3886	Gene
353133	Gene
388818	Gene
81870	Gene
81871	Gene
85289	Gene
140258	Gene
85285	Gene
4014	Gene
149018	Gene
6704	Gene
643418	Gene
643414	Gene
142910	Gene
440051	Gene
387273	Gene
83900	Gene
728224	Gene
728255	Gene
125115	Gene
147183	Gene
643394	Gene
3853	Gene
3887	Gene
386683	Gene
386679	Gene
440023	Gene
440021	Gene
387264	Gene
728299	Gene
643812	Gene
100505753	Gene
100533177	Gene
100507608	Gene
653240	Gene
100132386	Gene
730755	Gene
81872	Gene
85293	Gene
83897	Gene
83896	Gene
386684	Gene
386682	Gene
337968	Gene
85294	Gene
728279	Gene
386672	Gene
386677	Gene
126638	Gene
386676	Gene
83895	Gene
353333	Gene
353323	Gene
81850	Gene
100288323	Gene
100131902	Gene
448835	Gene
83899	Gene
353137	Gene
337960	Gene
728318	Gene
100132476	Gene
386680	Gene
57830	Gene
85280	Gene
6700	Gene
386678	Gene
337970	Gene
353144	Gene
6705	Gene
337974	Gene
440050	Gene
85291	Gene
337975	Gene
3846	Gene
386675	Gene
387267	Gene
996	Gene
29945	Gene
51433	Gene
8697	Gene
25906	Gene
8881	Gene
51529	Gene
64682	Gene
10393	Gene
119504	Gene
7324	Gene
11065	Gene
29882	Gene
246184	Gene
51434	Gene
8540	Gene
55711	Gene
25979	Gene
8443	Gene
84188	Gene
158833	Gene
9584	Gene
58155	Gene
10659	Gene
10658	Gene
4841	Gene
8405	Gene
100126351	Gene
22803	Gene
1198	Gene
1196	Gene
1195	Gene
8899	Gene
10147	Gene
5681	Gene
140890	Gene
6421	Gene
3276	Gene
3275	Gene
11218	Gene
8559	Gene
23405	Gene
8732	Gene
6433	Gene
8731	Gene
6829	Gene
56853	Gene
102724594	Gene
10972	Gene
1659	Gene
57396	Gene
3182	Gene
6729	Gene
11129	Gene
8243	Gene
5496	Gene
407043	Gene
6733	Gene
6732	Gene
93974	Gene
3002	Gene
10159	Gene
9068	Gene
79931	Gene
10413	Gene
1978	Gene
2308	Gene
6247	Gene
79155	Gene
10318	Gene
7075	Gene
6777	Gene
6776	Gene
4436	Gene
2589	Gene
256435	Gene
2683	Gene
57452	Gene
8708	Gene
57515	Gene
102800317	Gene
101929777	Gene
147111	Gene
92140	Gene
2146	Gene
9314	Gene
283106	Gene
5176	Gene
57291	Gene
7187	Gene
7100	Gene
114609	Gene
3661	Gene
148022	Gene
51284	Gene
54472	Gene
10333	Gene
7099	Gene
7098	Gene
100313781	Gene
353376	Gene
7097	Gene
7096	Gene
29110	Gene
51311	Gene
3665	Gene
54106	Gene
4615	Gene
8653	Gene
338376	Gene
9140	Gene
79132	Gene
3439	Gene
1654	Gene
10010	Gene
57506	Gene
9474	Gene
9755	Gene
1540	Gene
843	Gene
8737	Gene
64135	Gene
23586	Gene
79671	Gene
56832	Gene
80143	Gene
3458	Gene
3456	Gene
3576	Gene
9636	Gene
64343	Gene
6387	Gene
340061	Gene
55593	Gene
54941	Gene
10521	Gene
7706	Gene
8717	Gene
3627	Gene
100126325	Gene
100506012	Gene
255189	Gene
283748	Gene
8605	Gene
27130	Gene
283120	Gene
6929	Gene
55506	Gene
406951	Gene
406950	Gene
1024	Gene
7020	Gene
467	Gene
6199	Gene
6198	Gene
3480	Gene
472	Gene
3479	Gene
1070	Gene
4851	Gene
4853	Gene
4854	Gene
4855	Gene
3815	Gene
2324	Gene
10111	Gene
51426	Gene
4361	Gene
8600	Gene
8202	Gene
2100	Gene
142	Gene
5728	Gene
1643	Gene
545	Gene
3280	Gene
672	Gene
3714	Gene
388585	Gene
54567	Gene
1026	Gene
23493	Gene
2475	Gene
5241	Gene
28514	Gene
2099	Gene
578	Gene
23462	Gene
26508	Gene
4683	Gene
10683	Gene
90871	Gene
55572	Gene
54968	Gene
55101	Gene
55744	Gene
25880	Gene
22877	Gene
51085	Gene
10018	Gene
3630	Gene
6347	Gene
83737	Gene
51094	Gene
3643	Gene
5562	Gene
5563	Gene
5564	Gene
5565	Gene
5313	Gene
51422	Gene
5571	Gene
9370	Gene
5465	Gene
9021	Gene
4092	Gene
3952	Gene
3953	Gene
6945	Gene
7494	Gene
10062	Gene
6720	Gene
3570	Gene
3569	Gene
53632	Gene
79602	Gene
100532726	Gene
81671	Gene
1571	Gene
1050	Gene
1965	Gene
2931	Gene
2875	Gene
