source	target
GO:0006974	CHAF1A
GO:0006974	BRD4
GO:0006974	MIF
GO:0006974	MMS22L
GO:0006974	FAAP24
GO:0006974	GINS4
GO:0006974	ACTR5
GO:0006974	DHX9
GO:0006974	CHCHD6
GO:0006974	RAD1
GO:0006974	RMI1
GO:0006974	CNOT10
GO:0006974	ZBTB40
GO:0006974	NUDT16L1
GO:0006974	GEN1
GO:0006974	ARMT1
GO:0006974	ACTR8
GO:0006974	WDR76
GO:0006974	AKTIP
GO:0006974	SKIL
GO:0006974	FOXO4
GO:0006974	XIAP
GO:0006974	COPS3
GO:0006974	ZNF652
GO:0006974	ERCC3
GO:0006974	TNFRSF1A
GO:0006974	FBXO31
GO:0006974	MGME1
GO:0006974	SMC3
GO:0006974	BID
GO:0006974	TNP1
GO:0006974	E9PQ18
GO:0006974	CCND1
GO:0006974	MDM4
GO:0006974	WAC
GO:0006974	GPS1
GO:0006974	XRCC6
GO:0006974	PRPF19
GO:0006974	FANCL
GO:0006974	TFAP4
GO:0006974	TRIM32
GO:0006974	ATAD5
GO:0006974	PPP1R10
GO:0006974	PLA2R1
GO:0006974	FANCI
GO:0006974	EXD2
GO:0006974	ALKBH7
GO:0006974	RIF1
GO:0006974	ALKBH3
GO:0006974	CDC14B
GO:0006974	CINP
GO:0006974	UHRF1
GO:0006974	TERF2IP
GO:0006974	MMS19
GO:0006974	ACTR2
GO:0006974	PNKP
GO:0006974	HMOX1
GO:0006974	AURKA
GO:0006974	FANCA
GO:0006974	TMEM109
GO:0006974	TP73
GO:0006974	CDKN2AIP
GO:0006974	ETAA1
GO:0006974	AATF
GO:0006974	RAD51B
GO:0006974	GADD45A
GO:0006974	DNTT
GO:0006974	TRIM28
GO:0006974	BABAM2
GO:0006974	INO80C
GO:0006974	PPP4R2
GO:0006974	DCLRE1C
GO:0006974	XPC
GO:0006974	ERCC8
GO:0006974	STXBP4
GO:0006974	MRNIP
GO:0006974	FANCD2
GO:0006974	TEX12
GO:0006974	TEX15
GO:0006974	FXR2
GO:0006974	FXR1
GO:0006974	PAXIP1
GO:0006974	POLA1
GO:0006974	SEM1
GO:0006974	A0A0U1RQJ8
GO:0006974	PARP1
GO:0006974	ERCC6L2
GO:0006974	RFC1
GO:0006974	RFC2
GO:0006974	RFC4
GO:0006974	RPA3
GO:0006974	MC1R
GO:0006974	WDR70
GO:0006974	POLE
GO:0006974	MCL1
GO:0006974	BCL2L1
GO:0006974	BAX
GO:0006974	PAGR1
GO:0006974	INO80D
GO:0006974	ELL3
GO:0006974	RAD18
GO:0006974	CEP63
GO:0006974	INTS7
GO:0006974	MACROD1
GO:0006974	NPLOC4
GO:0006974	NEIL3
GO:0006974	CRADD
GO:0006974	GGN
GO:0006974	NTHL1
GO:0006974	BTG2
GO:0006974	ESCO2
GO:0006974	PRKDC
GO:0006974	SHLD2
GO:0006974	TENT4A
GO:0006974	INO80E
GO:0006974	ZBTB7A
GO:0006974	PCBP4
GO:0006974	MCM6
GO:0006974	DMC1
GO:0006974	HIC1
GO:0006974	MAP3K20
GO:0006974	TAOK3
GO:0006974	FBXO5
GO:0006974	VAV3
GO:0006974	FOXP1
GO:0006974	HIPK2
GO:0006974	FMN2
GO:0006974	NFRKB
GO:0006974	RBX1
GO:0006974	POLR2L
GO:0006974	NUDT16
GO:0006974	RMI2
GO:0006974	POLG
GO:0006974	E2F4
GO:0006974	HIST1H4A
GO:0006974	FBH1
GO:0006974	PARP3
GO:0006974	UCHL5
GO:0006974	SPO11
GO:0006974	PSME4
GO:0006974	NEK11
GO:0006974	FIGN
GO:0006974	POLD2
GO:0006974	PSMD10
GO:0006974	BCL2
GO:0006974	ZMPSTE24
GO:0006974	ZBTB47
GO:0006974	NFATC4
GO:0006974	MAP2K6
GO:0006974	SIRT1
GO:0006974	SAMHD1
GO:0006974	MAD2L2
GO:0006974	OTUB1
GO:0006974	TDP2
GO:0006974	MSH5
GO:0006974	PHF1
GO:0006974	UBE2W
GO:0006974	RFC3
GO:0006974	RFC5
GO:0006974	M0R2N6
GO:0006974	NABP1
GO:0006974	TMEM189-UBE2V1
GO:0006974	AXIN2
GO:0006974	MSH6
GO:0006974	EPC2
GO:0006974	CASP3
GO:0006974	GRB2
GO:0006974	UBA52
GO:0006974	HELB
GO:0006974	POLL
GO:0006974	PARP2
GO:0006974	USP16
GO:0006974	SNAI1
GO:0006974	MAPKAPK2
GO:0006974	TFPT
GO:0006974	EEF1E1
GO:0006974	DDIT4
GO:0006974	MAPK3
GO:0006974	MUC1
GO:0006974	BOD1L1
GO:0006974	RPA2
GO:0006974	ADPRHL2
GO:0006974	OARD1
GO:0006974	SSRP1
GO:0006974	EYA4
GO:0006974	HMGA1
GO:0006974	CCNK
GO:0006974	CNOT3
GO:0006974	CNOT4
GO:0006974	AP5Z1
GO:0006974	ACER2
GO:0006974	FAN1
GO:0006974	MASTL
GO:0006974	KDM2A
GO:0006974	ZBTB1
GO:0006974	USP10
GO:0006974	RECQL4
GO:0006974	NCOA6
GO:0006974	SMC1A
GO:0006974	MDC1
GO:0006974	ZC3H12A
GO:0006974	TRIP12
GO:0006974	IRF3
GO:0006974	TONSL
GO:0006974	ASCC2
GO:0006974	RNF169
GO:0006974	PYHIN1
GO:0006974	SFRP2
GO:0006974	RPS6KA6
GO:0006974	REV1
GO:0006974	PSEN1
GO:0006974	COPS7A
GO:0006974	ASF1A
GO:0006974	MORF4L1
GO:0006974	POLR2G
GO:0006974	ALKBH2
GO:0006974	FANCB
GO:0006974	MBD4
GO:0006974	TP63
GO:0006974	MLH1
GO:0006974	ZBTB38
GO:0006974	CDK5RAP3
GO:0006974	LIG3
GO:0006974	ANKLE1
GO:0006974	PYCARD
GO:0006974	VCP
GO:0006974	CHRNA4
GO:0006974	TCEA1
GO:0006974	FEM1B
GO:0006974	BCL2L12
GO:0006974	IGHMBP2
GO:0006974	ASCC3
GO:0006974	SMG1
GO:0006974	RHNO1
GO:0006974	ZBTB5
GO:0006974	ZNF385A
GO:0006974	RCHY1
GO:0006974	TDP1
GO:0006974	NHEJ1
GO:0006974	COPS7B
GO:0006974	AP5S1
GO:0006974	RAD9B
GO:0006974	TNF
GO:0006974	ANKRD1
GO:0006974	DDIAS
GO:0006974	NPM1
GO:0006974	CEBPG
GO:0006974	TAF1
GO:0006974	MSX1
GO:0006974	RNF113A
GO:0006974	OGG1
GO:0006974	FGF10
GO:0006974	CLOCK
GO:0006974	POLR2D
GO:0006974	RADX
GO:0006974	SMC6
GO:0006974	WRAP53
GO:0006974	POLM
GO:0006974	ATRX
GO:0006974	UBE2N
GO:0006974	NIPBL
GO:0006974	UBE2D3
GO:0006974	NBN
GO:0006974	TRRAP
GO:0006974	KIF22
GO:0006974	MSH3
GO:0006974	POLR2J
GO:0006974	POLR2H
GO:0006974	RNASEH2A
GO:0006974	POLK
GO:0006974	MRPS9
GO:0006974	GINS2
GO:0006974	MRPS11
GO:0006974	RUVBL2
GO:0006974	UBA1
GO:0006974	CLU
GO:0006974	WDHD1
GO:0006974	ASH2L
GO:0006974	FANCF
GO:0006974	MCM2
GO:0006974	DMAP1
GO:0006974	ZFYVE26
GO:0006974	EXO5
GO:0006974	INIP
GO:0006974	Q6ZNB5
GO:0006974	RNF111
GO:0006974	FEN1
GO:0006974	TOPORS
GO:0006974	RAD54B
GO:0006974	SHPRH
GO:0006974	SPRED3
GO:0006974	NSMCE3
GO:0006974	NSMCE2
GO:0006974	MRE11
GO:0006974	POLE3
GO:0006974	LIG4
GO:0006974	NUPR1
GO:0006974	KLHL15
GO:0006974	KDM1A
GO:0006974	PRIMPOL
GO:0006974	FMR1
GO:0006974	AQR
GO:0006974	FOXM1
GO:0006974	UBE2E2
GO:0006974	STN1
GO:0006974	TNKS1BP1
GO:0006974	FTO
GO:0006974	PRDM9
GO:0006974	CNOT6L
GO:0006974	PIF1
GO:0006974	KMT5A
GO:0006974	CSB-PGBD3
GO:0006974	PPIE
GO:0006974	ZBTB3
GO:0006974	INO80B
GO:0006974	PRMT6
GO:0006974	CBL
GO:0006974	EME1
GO:0006974	RBM17
GO:0006974	CFAP410
GO:0006974	POLH
GO:0006974	POLR2B
GO:0006974	RUVBL1
GO:0006974	BCCIP
GO:0006974	TAF9
GO:0006974	ALKBH5
GO:0006974	APEX2
GO:0006974	PCNA
GO:0006974	BCL2L11
GO:0006974	BCL2A1
GO:0006974	MAPK14
GO:0006974	DDB1
GO:0006974	XRCC3
GO:0006974	XRCC2
GO:0006974	CRY1
GO:0006974	BATF
GO:0006974	WAS
GO:0006974	BLM
GO:0006974	UBE2A
GO:0006974	NUCKS1
GO:0006974	CDC45
GO:0006974	NEIL1
GO:0006974	UVRAG
GO:0006974	CDCA5
GO:0006974	DDX11
GO:0006974	CASP2
GO:0006974	PTTG1
GO:0006974	ALKBH8
GO:0006974	POLG2
GO:0006974	HUS1B
GO:0006974	CNOT8
GO:0006974	MCRS1
GO:0006974	MAPT
GO:0006974	SYF2
GO:0006974	SPATA22
GO:0006974	CIDEB
GO:0006974	MLH3
GO:0006974	TIPRL
GO:0006974	POLQ
GO:0006974	FBXO45
GO:0006974	RAD51C
GO:0006974	PLK3
GO:0006974	MAEL
GO:0006974	RAD17
GO:0006974	DDX5
GO:0006974	USP47
GO:0006974	YJU2
GO:0006974	GTF2H1
GO:0006974	MCM7
GO:0006974	PLAGL1
GO:0006974	MYO6
GO:0006974	ATMIN
GO:0006974	ISY1
GO:0006974	FZR1
GO:0006974	ZBTB42
GO:0006974	CSNK1E
GO:0006974	CNOT6
GO:0006974	INO80
GO:0006974	PDS5B
GO:0006974	MCTS1
GO:0006974	PPP1R15A
GO:0006974	HERC2
GO:0006974	PMS2P2
GO:0006974	PIK3R1
GO:0006974	CNOT11
GO:0006974	HIST3H3
GO:0006974	FBXO4
GO:0006974	IFI16
GO:0006974	PMS2
GO:0006974	PMS1
GO:0006974	ATXN3
GO:0006974	BAK1
GO:0006974	SUV39H1
GO:0006974	HTRA2
GO:0006974	PARP4
GO:0006974	TLK1
GO:0006974	RAD51D
GO:0006974	SOX4
GO:0006974	H3BRQ4
GO:0006974	AUNIP
GO:0006974	HINFP
GO:0006974	POLR2E
GO:0006974	TREX1
GO:0006974	ERCC1
GO:0006974	EXO1
GO:0006974	CEP164
GO:0006974	FH
GO:0006974	LYN
GO:0006974	FBXO6
GO:0006974	SHLD3
GO:0006974	ZNF830
GO:0006974	TREX2
GO:0006974	RAD23B
GO:0006974	RAD23A
GO:0006974	PML
GO:0006974	NABP2
GO:0006974	EGLN3
GO:0006974	RFWD3
GO:0006974	GIGYF2
GO:0006974	IKBKE
GO:0006974	DYRK3
GO:0006974	MCM8
GO:0006974	UBE2U
GO:0006974	TRIAP1
GO:0006974	HMGA2
GO:0006974	ING2
GO:0006974	CNOT7
GO:0006974	EME2
GO:0006974	EGFR
GO:0006974	ZSWIM7
GO:0006974	RAD51AP1
GO:0006974	ABL1
GO:0006974	BCL3
GO:0006974	E2F7
GO:0006974	NUAK1
GO:0006974	MPG
GO:0006974	DDB2
GO:0006974	STUB1
GO:0006974	EPHA2
GO:0006974	RAD21
GO:0006974	SLX1A
GO:0006974	UBE2NL
GO:0006974	RGCC
GO:0006974	RAD51
GO:0006974	TIGAR
GO:0006974	BOK
GO:0006974	E2F1
GO:0006974	TNFRSF1B
GO:0006974	SMARCAD1
GO:0006974	RAD21L1
GO:0006974	HMCES
GO:0006974	BAZ1B
GO:0006974	MUTYH
GO:0006974	THOC1
GO:0006974	SNAI2
GO:0006974	PTPN11
GO:0006974	NACC2
GO:0006974	APEX1
GO:0006974	RPA1
GO:0006974	SPRTN
GO:0006974	PEA15
GO:0006974	USP1
GO:0006974	CXCL12
GO:0006974	POLD4
GO:0006974	MEN1
GO:0006974	XAB2
GO:0006974	RAD54L
GO:0006974	NUDT1
GO:0006974	BCL2L10
GO:0006974	APBB1
