SYMBOL	GO TERM	GO NAME	TAXON ID
SHB	GO:0006915	apoptotic process	9606
UNC5D	GO:0006915	apoptotic process	9606
TMIGD1	GO:0006915	apoptotic process	9606
FYN	GO:0006915	apoptotic process	9606
PPP1R13L	GO:0006915	apoptotic process	9606
LCK	GO:0006915	apoptotic process	9606
MDK	GO:0006915	apoptotic process	9606
GFRAL	GO:0006915	apoptotic process	9606
RXFP2	GO:0006915	apoptotic process	9606
RPS6KA1	GO:0006915	apoptotic process	9606
DEDD2	GO:0006915	apoptotic process	9606
CASP12	GO:0006915	apoptotic process	9606
BLID	GO:0006915	apoptotic process	9606
EBAG9	GO:0006915	apoptotic process	9606
TNS4	GO:0006915	apoptotic process	9606
ADAMTSL4	GO:0006915	apoptotic process	9606
MAL	GO:0006915	apoptotic process	9606
LTBR	GO:0006915	apoptotic process	9606
CHL1	GO:0006915	apoptotic process	9606
PRLR	GO:0006915	apoptotic process	9606
CDK11B	GO:0006915	apoptotic process	9606
KRIT1	GO:0006915	apoptotic process	9606
IRF7	GO:0006915	apoptotic process	9606
ARHGEF2	GO:0006915	apoptotic process	9606
STK25	GO:0006915	apoptotic process	9606
DPEP1	GO:0006915	apoptotic process	9606
SCIN	GO:0006915	apoptotic process	9606
MYOCD	GO:0006915	apoptotic process	9606
PDCD4	GO:0006915	apoptotic process	9606
EPCAM	GO:0006915	apoptotic process	9606
CASP5	GO:0006915	apoptotic process	9606
STK11	GO:0006915	apoptotic process	9606
CTLA4	GO:0006915	apoptotic process	9606
RACK1	GO:0006915	apoptotic process	9606
EIF5A	GO:0006915	apoptotic process	9606
COPS5	GO:0006915	apoptotic process	9606
SYK	GO:0006915	apoptotic process	9606
PHB2	GO:0006915	apoptotic process	9606
FRS2	GO:0006915	apoptotic process	9606
NDRG1	GO:0006915	apoptotic process	9606
NOD2	GO:0006915	apoptotic process	9606
DNASE2	GO:0006915	apoptotic process	9606
SGMS1	GO:0006915	apoptotic process	9606
BMPR2	GO:0006915	apoptotic process	9606
FANK1	GO:0006915	apoptotic process	9606
KLLN	GO:0006915	apoptotic process	9606
MINDY3	GO:0006915	apoptotic process	9606
ELMO1	GO:0006915	apoptotic process	9606
TP53	GO:0006915	apoptotic process	9606
NCSTN	GO:0006915	apoptotic process	9606
TAF9B	GO:0006915	apoptotic process	9606
NTRK1	GO:0006915	apoptotic process	9606
WNT1	GO:0006915	apoptotic process	9606
G2E3	GO:0006915	apoptotic process	9606
TNFAIP1	GO:0006915	apoptotic process	9606
SCX	GO:0006915	apoptotic process	9606
THOC6	GO:0006915	apoptotic process	9606
ECSCR	GO:0006915	apoptotic process	9606
PACS2	GO:0006915	apoptotic process	9606
ST20	GO:0006915	apoptotic process	9606
USP17L1	GO:0006915	apoptotic process	9606
MT-RNR2	GO:0006915	apoptotic process	9606
TIAM2	GO:0006915	apoptotic process	9606
UMODL1	GO:0006915	apoptotic process	9606
CASR	GO:0006915	apoptotic process	9606
LEP	GO:0006915	apoptotic process	9606
RRAGC	GO:0006915	apoptotic process	9606
HSPE1	GO:0006915	apoptotic process	9606
ID1	GO:0006915	apoptotic process	9606
EDA2R	GO:0006915	apoptotic process	9606
TPT1P8	GO:0006915	apoptotic process	9606
PMAIP1	GO:0006915	apoptotic process	9606
TFAP2B	GO:0006915	apoptotic process	9606
OSR1	GO:0006915	apoptotic process	9606
SIK1	GO:0006915	apoptotic process	9606
MNDA	GO:0006915	apoptotic process	9606
PPIF	GO:0006915	apoptotic process	9606
AIFM2	GO:0006915	apoptotic process	9606
F2R	GO:0006915	apoptotic process	9606
F3	GO:0006915	apoptotic process	9606
IL2	GO:0006915	apoptotic process	9606
ACKR3	GO:0006915	apoptotic process	9606
CFLAR	GO:0006915	apoptotic process	9606
TNFRSF10C	GO:0006915	apoptotic process	9606
UNC13B	GO:0006915	apoptotic process	9606
MSTN	GO:0006915	apoptotic process	9606
NRP1	GO:0006915	apoptotic process	9606
CXCR4	GO:0006915	apoptotic process	9606
TNFRSF10B	GO:0006915	apoptotic process	9606
CHEK1	GO:0006915	apoptotic process	9606
PTGS2	GO:0006915	apoptotic process	9606
ADRA1A	GO:0006915	apoptotic process	9606
TERT	GO:0006915	apoptotic process	9606
PDCD5	GO:0006915	apoptotic process	9606
PROC	GO:0006915	apoptotic process	9606
MAP2K7	GO:0006915	apoptotic process	9606
APAF1	GO:0006915	apoptotic process	9606
ANXA1	GO:0006915	apoptotic process	9606
ADM	GO:0006915	apoptotic process	9606
MLLT11	GO:0006915	apoptotic process	9606
LRP1	GO:0006915	apoptotic process	9606
CRIP1	GO:0006915	apoptotic process	9606
NCK1	GO:0006915	apoptotic process	9606
TRAF1	GO:0006915	apoptotic process	9606
TPT1	GO:0006915	apoptotic process	9606
CD24	GO:0006915	apoptotic process	9606
APC	GO:0006915	apoptotic process	9606
PTEN	GO:0006915	apoptotic process	9606
CXCR2	GO:0006915	apoptotic process	9606
RARG	GO:0006915	apoptotic process	9606
ITGA4	GO:0006915	apoptotic process	9606
PALB2	GO:0006915	apoptotic process	9606
GNAI2	GO:0006915	apoptotic process	9606
PIK3CD	GO:0006915	apoptotic process	9606
RB1CC1	GO:0006915	apoptotic process	9606
SLIT2	GO:0006915	apoptotic process	9606
PPP3R1	GO:0006915	apoptotic process	9606
TNFRSF11B	GO:0006915	apoptotic process	9606
AGAP2	GO:0006915	apoptotic process	9606
APLP1	GO:0006915	apoptotic process	9606
STAT5B	GO:0006915	apoptotic process	9606
PTCRA	GO:0006915	apoptotic process	9606
CCR5	GO:0006915	apoptotic process	9606
CREB1	GO:0006915	apoptotic process	9606
LCN2	GO:0006915	apoptotic process	9606
AVP	GO:0006915	apoptotic process	9606
RYR2	GO:0006915	apoptotic process	9606
HCAR2	GO:0006915	apoptotic process	9606
CDKN1A	GO:0006915	apoptotic process	9606
TMEM219	GO:0006915	apoptotic process	9606
MRPL41	GO:0006915	apoptotic process	9606
RNF130	GO:0006915	apoptotic process	9606
ASNS	GO:0006915	apoptotic process	9606
SIRT2	GO:0006915	apoptotic process	9606
IRAK1	GO:0006915	apoptotic process	9606
RHOT1	GO:0006915	apoptotic process	9606
DDX42	GO:0006915	apoptotic process	9606
CORO1A	GO:0006915	apoptotic process	9606
DLG5	GO:0006915	apoptotic process	9606
MECP2	GO:0006915	apoptotic process	9606
YAP1	GO:0006915	apoptotic process	9606
IFNA2	GO:0006915	apoptotic process	9606
ANKLE2	GO:0006915	apoptotic process	9606
IFNB1	GO:0006915	apoptotic process	9606
CNTF	GO:0006915	apoptotic process	9606
FBXO11	GO:0006915	apoptotic process	9606
DIO3	GO:0006915	apoptotic process	9606
USP17L18	GO:0006915	apoptotic process	9606
SLC5A11	GO:0006915	apoptotic process	9606
PLK1	GO:0006915	apoptotic process	9606
RASSF5	GO:0006915	apoptotic process	9606
CITED1	GO:0006915	apoptotic process	9606
BARD1	GO:0006915	apoptotic process	9606
FOXC2	GO:0006915	apoptotic process	9606
PTGFR	GO:0006915	apoptotic process	9606
USP17L13	GO:0006915	apoptotic process	9606
DNAJA1	GO:0006915	apoptotic process	9606
BAG1	GO:0006915	apoptotic process	9606
PHIP	GO:0006915	apoptotic process	9606
BRCA1	GO:0006915	apoptotic process	9606
AKT2	GO:0006915	apoptotic process	9606
CNTFR	GO:0006915	apoptotic process	9606
PHLDA3	GO:0006915	apoptotic process	9606
GABRA5	GO:0006915	apoptotic process	9606
BCL2L15	GO:0006915	apoptotic process	9606
GDF5	GO:0006915	apoptotic process	9606
RPS27L	GO:0006915	apoptotic process	9606
CKAP2	GO:0006915	apoptotic process	9606
TWIST1	GO:0006915	apoptotic process	9606
PTMA	GO:0006915	apoptotic process	9606
MED1	GO:0006915	apoptotic process	9606
TRADD	GO:0006915	apoptotic process	9606
RB1	GO:0006915	apoptotic process	9606
NKX3-1	GO:0006915	apoptotic process	9606
WNT7A	GO:0006915	apoptotic process	9606
NOX1	GO:0006915	apoptotic process	9606
USP17L21	GO:0006915	apoptotic process	9606
DDX3X	GO:0006915	apoptotic process	9606
BCLAF1	GO:0006915	apoptotic process	9606
MEF2A	GO:0006915	apoptotic process	9606
PRAMEF25	GO:0006915	apoptotic process	9606
ITGA5	GO:0006915	apoptotic process	9606
YME1L1	GO:0006915	apoptotic process	9606
HCK	GO:0006915	apoptotic process	9606
PPARD	GO:0006915	apoptotic process	9606
FGF4	GO:0006915	apoptotic process	9606
PLK5	GO:0006915	apoptotic process	9606
USP17L11	GO:0006915	apoptotic process	9606
ARNT2	GO:0006915	apoptotic process	9606
BDNF	GO:0006915	apoptotic process	9606
CFL1	GO:0006915	apoptotic process	9606
ATF6	GO:0006915	apoptotic process	9606
ATF4	GO:0006915	apoptotic process	9606
ATF3	GO:0006915	apoptotic process	9606
PLK2	GO:0006915	apoptotic process	9606
VTCN1	GO:0006915	apoptotic process	9606
TCIRG1	GO:0006915	apoptotic process	9606
USP17L17	GO:0006915	apoptotic process	9606
SYCP2	GO:0006915	apoptotic process	9606
IL7	GO:0006915	apoptotic process	9606
CD14	GO:0006915	apoptotic process	9606
TLR4	GO:0006915	apoptotic process	9606
GSKIP	GO:0006915	apoptotic process	9606
ANKRD13C	GO:0006915	apoptotic process	9606
CDK19	GO:0006915	apoptotic process	9606
HINT2	GO:0006915	apoptotic process	9606
SGPP1	GO:0006915	apoptotic process	9606
SP100	GO:0006915	apoptotic process	9606
PRMT2	GO:0006915	apoptotic process	9606
ROBO2	GO:0006915	apoptotic process	9606
TFAP2D	GO:0006915	apoptotic process	9606
NDUFA13	GO:0006915	apoptotic process	9606
FZD5	GO:0006915	apoptotic process	9606
ROCK1	GO:0006915	apoptotic process	9606
FOXE3	GO:0006915	apoptotic process	9606
TAOK2	GO:0006915	apoptotic process	9606
CD274	GO:0006915	apoptotic process	9606
CDIP1	GO:0006915	apoptotic process	9606
CD74	GO:0006915	apoptotic process	9606
NNT	GO:0006915	apoptotic process	9606
AIPL1	GO:0006915	apoptotic process	9606
ARHGEF12	GO:0006915	apoptotic process	9606
ILK	GO:0006915	apoptotic process	9606
PPID	GO:0006915	apoptotic process	9606
NOP53	GO:0006915	apoptotic process	9606
TM2D1	GO:0006915	apoptotic process	9606
BAG6	GO:0006915	apoptotic process	9606
CARD6	GO:0006915	apoptotic process	9606
EIF2AK3	GO:0006915	apoptotic process	9606
CARD10	GO:0006915	apoptotic process	9606
CDCA7	GO:0006915	apoptotic process	9606
GRK5	GO:0006915	apoptotic process	9606
MTRNR2L11	GO:0006915	apoptotic process	9606
FAIM2	GO:0006915	apoptotic process	9606
COLEC11	GO:0006915	apoptotic process	9606
PLAC8	GO:0006915	apoptotic process	9606
EVI2B	GO:0006915	apoptotic process	9606
HAND2	GO:0006915	apoptotic process	9606
PSME3	GO:0006915	apoptotic process	9606
WWOX	GO:0006915	apoptotic process	9606
TREM2	GO:0006915	apoptotic process	9606
SST	GO:0006915	apoptotic process	9606
KMT2A	GO:0006915	apoptotic process	9606
BRAT1	GO:0006915	apoptotic process	9606
RPL26	GO:0006915	apoptotic process	9606
NME5	GO:0006915	apoptotic process	9606
RPS3A	GO:0006915	apoptotic process	9606
MAX	GO:0006915	apoptotic process	9606
MTRNR2L13	GO:0006915	apoptotic process	9606
CAV1	GO:0006915	apoptotic process	9606
MECOM	GO:0006915	apoptotic process	9606
TRAIP	GO:0006915	apoptotic process	9606
HDAC4	GO:0006915	apoptotic process	9606
TLR3	GO:0006915	apoptotic process	9606
HRG	GO:0006915	apoptotic process	9606
RRN3	GO:0006915	apoptotic process	9606
SOD2	GO:0006915	apoptotic process	9606
LGALS16	GO:0006915	apoptotic process	9606
PSENEN	GO:0006915	apoptotic process	9606
PRNP	GO:0006915	apoptotic process	9606
NR3C1	GO:0006915	apoptotic process	9606
USP17L5	GO:0006915	apoptotic process	9606
ITGB3BP	GO:0006915	apoptotic process	9606
FIGNL1	GO:0006915	apoptotic process	9606
COL4A3	GO:0006915	apoptotic process	9606
BIK	GO:0006915	apoptotic process	9606
IL13	GO:0006915	apoptotic process	9606
RMDN3	GO:0006915	apoptotic process	9606
ATM	GO:0006915	apoptotic process	9606
SKP2	GO:0006915	apoptotic process	9606
NIBAN2	GO:0006915	apoptotic process	9606
HGF	GO:0006915	apoptotic process	9606
USP28	GO:0006915	apoptotic process	9606
NODAL	GO:0006915	apoptotic process	9606
LACRT	GO:0006915	apoptotic process	9606
INHBB	GO:0006915	apoptotic process	9606
ANXA4	GO:0006915	apoptotic process	9606
MFF	GO:0006915	apoptotic process	9606
NAIF1	GO:0006915	apoptotic process	9606
ALOX15B	GO:0006915	apoptotic process	9606
OGT	GO:0006915	apoptotic process	9606
SPTLC1	GO:0006915	apoptotic process	9606
PEG3	GO:0006915	apoptotic process	9606
CSNK2A2	GO:0006915	apoptotic process	9606
NR1H4	GO:0006915	apoptotic process	9606
PAK2	GO:0006915	apoptotic process	9606
RGL2	GO:0006915	apoptotic process	9606
PIH1D1	GO:0006915	apoptotic process	9606
MAPK7	GO:0006915	apoptotic process	9606
MAP2K5	GO:0006915	apoptotic process	9606
FADD	GO:0006915	apoptotic process	9606
AIMP2	GO:0006915	apoptotic process	9606
PAK1	GO:0006915	apoptotic process	9606
ERN2	GO:0006915	apoptotic process	9606
EIF2B5	GO:0006915	apoptotic process	9606
PRKAA1	GO:0006915	apoptotic process	9606
NLRP2	GO:0006915	apoptotic process	9606
REST	GO:0006915	apoptotic process	9606
GOLPH3	GO:0006915	apoptotic process	9606
TRAF3	GO:0006915	apoptotic process	9606
HSH2D	GO:0006915	apoptotic process	9606
SFRP5	GO:0006915	apoptotic process	9606
MAP1S	GO:0006915	apoptotic process	9606
SLTM	GO:0006915	apoptotic process	9606
MIF	GO:0006915	apoptotic process	9606
AQP1	GO:0006915	apoptotic process	9606
CXCL10	GO:0006915	apoptotic process	9606
CD40LG	GO:0006915	apoptotic process	9606
ALB	GO:0006915	apoptotic process	9606
APOH	GO:0006915	apoptotic process	9606
JAK2	GO:0006915	apoptotic process	9606
FCMR	GO:0006915	apoptotic process	9606
CPEB4	GO:0006915	apoptotic process	9606
LMNA	GO:0006915	apoptotic process	9606
CRYAB	GO:0006915	apoptotic process	9606
PTPRZ1	GO:0006915	apoptotic process	9606
GSTP1	GO:0006915	apoptotic process	9606
NLRP3	GO:0006915	apoptotic process	9606
BIRC8	GO:0006915	apoptotic process	9606
ECT2	GO:0006915	apoptotic process	9606
UBE4B	GO:0006915	apoptotic process	9606
AKTIP	GO:0006915	apoptotic process	9606
SDIM1	GO:0006915	apoptotic process	9606
NAA38	GO:0006915	apoptotic process	9606
SKIL	GO:0006915	apoptotic process	9606
XAF1	GO:0006915	apoptotic process	9606
RBM10	GO:0006915	apoptotic process	9606
FGD1	GO:0006915	apoptotic process	9606
XIAP	GO:0006915	apoptotic process	9606
LRP2	GO:0006915	apoptotic process	9606
ERCC3	GO:0006915	apoptotic process	9606
GDNF	GO:0006915	apoptotic process	9606
EVA1A	GO:0006915	apoptotic process	9606
TNFRSF1A	GO:0006915	apoptotic process	9606
DDX41	GO:0006915	apoptotic process	9606
DAPL1	GO:0006915	apoptotic process	9606
CAMK2A	GO:0006915	apoptotic process	9606
RPS7	GO:0006915	apoptotic process	9606
TLE5	GO:0006915	apoptotic process	9606
FAP	GO:0006915	apoptotic process	9606
MUL1	GO:0006915	apoptotic process	9606
THEM4	GO:0006915	apoptotic process	9606
CRYAA	GO:0006915	apoptotic process	9606
ARHGEF4	GO:0006915	apoptotic process	9606
BUB1B	GO:0006915	apoptotic process	9606
GREM1	GO:0006915	apoptotic process	9606
COL2A1	GO:0006915	apoptotic process	9606
CIDEA	GO:0006915	apoptotic process	9606
DBH	GO:0006915	apoptotic process	9606
BID	GO:0006915	apoptotic process	9606
PAEP	GO:0006915	apoptotic process	9606
PAGE4	GO:0006915	apoptotic process	9606
PRAMEF11	GO:0006915	apoptotic process	9606
PRAMEF2	GO:0006915	apoptotic process	9606
PRAMEF4	GO:0006915	apoptotic process	9606
PRAMEF10	GO:0006915	apoptotic process	9606
TCL1A	GO:0006915	apoptotic process	9606
MAZ	GO:0006915	apoptotic process	9606
KDELR1	GO:0006915	apoptotic process	9606
CHM	GO:0006915	apoptotic process	9606
AXIN1	GO:0006915	apoptotic process	9606
TRIM24	GO:0006915	apoptotic process	9606
PLSCR1	GO:0006915	apoptotic process	9606
DIDO1	GO:0006915	apoptotic process	9606
MDM4	GO:0006915	apoptotic process	9606
VPS35	GO:0006915	apoptotic process	9606
TBX3	GO:0006915	apoptotic process	9606
SRC	GO:0006915	apoptotic process	9606
TFAP4	GO:0006915	apoptotic process	9606
FAIM	GO:0006915	apoptotic process	9606
TRIM32	GO:0006915	apoptotic process	9606
STK4	GO:0006915	apoptotic process	9606
SLC9A1	GO:0006915	apoptotic process	9606
ATAD5	GO:0006915	apoptotic process	9606
EN2	GO:0006915	apoptotic process	9606
TCHP	GO:0006915	apoptotic process	9606
PPP1R10	GO:0006915	apoptotic process	9606
SOX7	GO:0006915	apoptotic process	9606
DLC1	GO:0006915	apoptotic process	9606
TIAM1	GO:0006915	apoptotic process	9606
IL24	GO:0006915	apoptotic process	9606
GRIK2	GO:0006915	apoptotic process	9606
GSDMA	GO:0006915	apoptotic process	9606
RTKN	GO:0006915	apoptotic process	9606
ATAD3A	GO:0006915	apoptotic process	9606
FGG	GO:0006915	apoptotic process	9606
FGB	GO:0006915	apoptotic process	9606
FGA	GO:0006915	apoptotic process	9606
LGALS1	GO:0006915	apoptotic process	9606
RNF157	GO:0006915	apoptotic process	9606
APOE	GO:0006915	apoptotic process	9606
PLA2G6	GO:0006915	apoptotic process	9606
PNMA5	GO:0006915	apoptotic process	9606
SYNGAP1	GO:0006915	apoptotic process	9606
RASSF6	GO:0006915	apoptotic process	9606
BMP8B	GO:0006915	apoptotic process	9606
CD3G	GO:0006915	apoptotic process	9606
PAK5	GO:0006915	apoptotic process	9606
SPHK1	GO:0006915	apoptotic process	9606
HCLS1	GO:0006915	apoptotic process	9606
KLF11	GO:0006915	apoptotic process	9606
SIN3A	GO:0006915	apoptotic process	9606
PDGFRB	GO:0006915	apoptotic process	9606
BIRC5	GO:0006915	apoptotic process	9606
HMOX1	GO:0006915	apoptotic process	9606
HDAC3	GO:0006915	apoptotic process	9606
AURKA	GO:0006915	apoptotic process	9606
TMEM109	GO:0006915	apoptotic process	9606
TP73	GO:0006915	apoptotic process	9606
AATF	GO:0006915	apoptotic process	9606
CLN3	GO:0006915	apoptotic process	9606
EDNRB	GO:0006915	apoptotic process	9606
GADD45A	GO:0006915	apoptotic process	9606
DHRS2	GO:0006915	apoptotic process	9606
ING3	GO:0006915	apoptotic process	9606
BABAM2	GO:0006915	apoptotic process	9606
RAF1	GO:0006915	apoptotic process	9606
MAD2L1	GO:0006915	apoptotic process	9606
CAT	GO:0006915	apoptotic process	9606
NOG	GO:0006915	apoptotic process	9606
HMGCR	GO:0006915	apoptotic process	9606
SRSF6	GO:0006915	apoptotic process	9606
NFKB1	GO:0006915	apoptotic process	9606
POU4F1	GO:0006915	apoptotic process	9606
BHLHB9	GO:0006915	apoptotic process	9606
NME3	GO:0006915	apoptotic process	9606
ARHGEF18	GO:0006915	apoptotic process	9606
NUGGC	GO:0006915	apoptotic process	9606
CHAC1	GO:0006915	apoptotic process	9606
DNAJC3	GO:0006915	apoptotic process	9606
PEG10	GO:0006915	apoptotic process	9606
IFIT2	GO:0006915	apoptotic process	9606
IFI6	GO:0006915	apoptotic process	9606
USP42	GO:0006915	apoptotic process	9606
ALPK2	GO:0006915	apoptotic process	9606
DNASE1	GO:0006915	apoptotic process	9606
WNT4	GO:0006915	apoptotic process	9606
WNT3A	GO:0006915	apoptotic process	9606
STEAP3	GO:0006915	apoptotic process	9606
SEMA5A	GO:0006915	apoptotic process	9606
CHI3L1	GO:0006915	apoptotic process	9606
PRAME	GO:0006915	apoptotic process	9606
NEUROD1	GO:0006915	apoptotic process	9606
PRAMEF19	GO:0006915	apoptotic process	9606
PRAMEF14	GO:0006915	apoptotic process	9606
CAMK2D	GO:0006915	apoptotic process	9606
HDAC1	GO:0006915	apoptotic process	9606
RIPK1	GO:0006915	apoptotic process	9606
NKX3-2	GO:0006915	apoptotic process	9606
SRPK2	GO:0006915	apoptotic process	9606
SERINC3	GO:0006915	apoptotic process	9606
BEX2	GO:0006915	apoptotic process	9606
PIN1	GO:0006915	apoptotic process	9606
ZC3H8	GO:0006915	apoptotic process	9606
SQSTM1	GO:0006915	apoptotic process	9606
ADAM8	GO:0006915	apoptotic process	9606
GZMM	GO:0006915	apoptotic process	9606
IGBP1	GO:0006915	apoptotic process	9606
FXR1	GO:0006915	apoptotic process	9606
NCF1	GO:0006915	apoptotic process	9606
SLC46A2	GO:0006915	apoptotic process	9606
AMIGO2	GO:0006915	apoptotic process	9606
PINK1	GO:0006915	apoptotic process	9606
PARP1	GO:0006915	apoptotic process	9606
ISL1	GO:0006915	apoptotic process	9606
CARD14	GO:0006915	apoptotic process	9606
BCL2L13	GO:0006915	apoptotic process	9606
DPP8	GO:0006915	apoptotic process	9606
EI24	GO:0006915	apoptotic process	9606
ADAM10	GO:0006915	apoptotic process	9606
CSF2	GO:0006915	apoptotic process	9606
DMPK	GO:0006915	apoptotic process	9606
TMF1	GO:0006915	apoptotic process	9606
NF2	GO:0006915	apoptotic process	9606
EPB41L3	GO:0006915	apoptotic process	9606
PHB	GO:0006915	apoptotic process	9606
PCGF2	GO:0006915	apoptotic process	9606
CTNNB1	GO:0006915	apoptotic process	9606
CTNNA1	GO:0006915	apoptotic process	9606
SOS2	GO:0006915	apoptotic process	9606
SOS1	GO:0006915	apoptotic process	9606
NLE1	GO:0006915	apoptotic process	9606
TARDBP	GO:0006915	apoptotic process	9606
MCL1	GO:0006915	apoptotic process	9606
BCL2L1	GO:0006915	apoptotic process	9606
HHIP	GO:0006915	apoptotic process	9606
BAX	GO:0006915	apoptotic process	9606
STK3	GO:0006915	apoptotic process	9606
IFT57	GO:0006915	apoptotic process	9606
ELL3	GO:0006915	apoptotic process	9606
TOPAZ1	GO:0006915	apoptotic process	9606
SPANXA2-OT1	GO:0006915	apoptotic process	9606
IL6R	GO:0006915	apoptotic process	9606
RNF216	GO:0006915	apoptotic process	9606
SCG2	GO:0006915	apoptotic process	9606
CCL5	GO:0006915	apoptotic process	9606
CCL2	GO:0006915	apoptotic process	9606
TAF10	GO:0006915	apoptotic process	9606
TNFSF10	GO:0006915	apoptotic process	9606
NUDT2	GO:0006915	apoptotic process	9606
AKR1B1	GO:0006915	apoptotic process	9606
DNM2	GO:0006915	apoptotic process	9606
TRAF2	GO:0006915	apoptotic process	9606
TRAP1	GO:0006915	apoptotic process	9606
ASCL1	GO:0006915	apoptotic process	9606
ARL6IP1	GO:0006915	apoptotic process	9606
VDAC2	GO:0006915	apoptotic process	9606
AIMP1	GO:0006915	apoptotic process	9606
KREMEN1	GO:0006915	apoptotic process	9606
PRDX3	GO:0006915	apoptotic process	9606
PRDX5	GO:0006915	apoptotic process	9606
ERP29	GO:0006915	apoptotic process	9606
KANK2	GO:0006915	apoptotic process	9606
SIVA1	GO:0006915	apoptotic process	9606
C19orf12	GO:0006915	apoptotic process	9606
ATP2A1	GO:0006915	apoptotic process	9606
SUDS3	GO:0006915	apoptotic process	9606
SIAH1	GO:0006915	apoptotic process	9606
PRR7	GO:0006915	apoptotic process	9606
PIM3	GO:0006915	apoptotic process	9606
API5	GO:0006915	apoptotic process	9606
CRADD	GO:0006915	apoptotic process	9606
DEPTOR	GO:0006915	apoptotic process	9606
BTG2	GO:0006915	apoptotic process	9606
ARG2	GO:0006915	apoptotic process	9606
ZNF420	GO:0006915	apoptotic process	9606
ADAM17	GO:0006915	apoptotic process	9606
RAPSN	GO:0006915	apoptotic process	9606
PRKDC	GO:0006915	apoptotic process	9606
JAG2	GO:0006915	apoptotic process	9606
TNFRSF10D	GO:0006915	apoptotic process	9606
GDF11	GO:0006915	apoptotic process	9606
TNFAIP8	GO:0006915	apoptotic process	9606
ADORA1	GO:0006915	apoptotic process	9606
CARD18	GO:0006915	apoptotic process	9606
GLI3	GO:0006915	apoptotic process	9606
GLI2	GO:0006915	apoptotic process	9606
ZBTB7A	GO:0006915	apoptotic process	9606
TSPO	GO:0006915	apoptotic process	9606
AXL	GO:0006915	apoptotic process	9606
ATG7	GO:0006915	apoptotic process	9606
IGFBP3	GO:0006915	apoptotic process	9606
SIX3	GO:0006915	apoptotic process	9606
PPARG	GO:0006915	apoptotic process	9606
ZNF268	GO:0006915	apoptotic process	9606
NOA1	GO:0006915	apoptotic process	9606
SERBP1	GO:0006915	apoptotic process	9606
PANO1	GO:0006915	apoptotic process	9606
SEMA3A	GO:0006915	apoptotic process	9606
TXNDC5	GO:0006915	apoptotic process	9606
HIGD2A	GO:0006915	apoptotic process	9606
SMAD3	GO:0006915	apoptotic process	9606
PCSK9	GO:0006915	apoptotic process	9606
HIC1	GO:0006915	apoptotic process	9606
MAP3K20	GO:0006915	apoptotic process	9606
CTSL	GO:0006915	apoptotic process	9606
STAT3	GO:0006915	apoptotic process	9606
EDN1	GO:0006915	apoptotic process	9606
CARD16	GO:0006915	apoptotic process	9606
BAG5	GO:0006915	apoptotic process	9606
ZNF346	GO:0006915	apoptotic process	9606
PNMA2	GO:0006915	apoptotic process	9606
DRAXIN	GO:0006915	apoptotic process	9606
NQO1	GO:0006915	apoptotic process	9606
VAV3	GO:0006915	apoptotic process	9606
FOXP1	GO:0006915	apoptotic process	9606
COA8	GO:0006915	apoptotic process	9606
NME1	GO:0006915	apoptotic process	9606
TNFAIP8L2	GO:0006915	apoptotic process	9606
ITCH	GO:0006915	apoptotic process	9606
HIPK2	GO:0006915	apoptotic process	9606
IFI27L2	GO:0006915	apoptotic process	9606
ARF6	GO:0006915	apoptotic process	9606
FMN2	GO:0006915	apoptotic process	9606
NUP62	GO:0006915	apoptotic process	9606
RELA	GO:0006915	apoptotic process	9606
ARRB2	GO:0006915	apoptotic process	9606
LGALS7	GO:0006915	apoptotic process	9606
PRDX2	GO:0006915	apoptotic process	9606
SEPTIN7	GO:0006915	apoptotic process	9606
MAGED1	GO:0006915	apoptotic process	9606
ACVR1	GO:0006915	apoptotic process	9606
TNFRSF18	GO:0006915	apoptotic process	9606
GLO1	GO:0006915	apoptotic process	9606
NFE2L2	GO:0006915	apoptotic process	9606
PRKCQ	GO:0006915	apoptotic process	9606
NTSR1	GO:0006915	apoptotic process	9606
ARHGEF26	GO:0006915	apoptotic process	9606
TLE1	GO:0006915	apoptotic process	9606
NOTCH2	GO:0006915	apoptotic process	9606
OMA1	GO:0006915	apoptotic process	9606
MTOR	GO:0006915	apoptotic process	9606
MTCH2	GO:0006915	apoptotic process	9606
PIK3CA	GO:0006915	apoptotic process	9606
AKR1C3	GO:0006915	apoptotic process	9606
SELENOK	GO:0006915	apoptotic process	9606
TNIP2	GO:0006915	apoptotic process	9606
FBH1	GO:0006915	apoptotic process	9606
IL33	GO:0006915	apoptotic process	9606
PRKCB	GO:0006915	apoptotic process	9606
C3orf38	GO:0006915	apoptotic process	9606
KPNB1	GO:0006915	apoptotic process	9606
PSMD10	GO:0006915	apoptotic process	9606
PDX1	GO:0006915	apoptotic process	9606
BCL2	GO:0006915	apoptotic process	9606
ZMPSTE24	GO:0006915	apoptotic process	9606
GGCT	GO:0006915	apoptotic process	9606
NFATC4	GO:0006915	apoptotic process	9606
PXT1	GO:0006915	apoptotic process	9606
ARHGDIA	GO:0006915	apoptotic process	9606
MAP2K6	GO:0006915	apoptotic process	9606
SIRT1	GO:0006915	apoptotic process	9606
NSG1	GO:0006915	apoptotic process	9606
MTFP1	GO:0006915	apoptotic process	9606
ZSWIM2	GO:0006915	apoptotic process	9606
APH1A	GO:0006915	apoptotic process	9606
