id	type
923	Gene
968	Gene
975	Gene
10225	Gene
1003	Gene
1036	Gene
1050	Gene
1990	Gene
66005	Gene
8534	Gene
9435	Gene
10164	Gene
1147	Gene
4261	Gene
9575	Gene
1215	Gene
1240	Gene
1269	Gene
84699	Gene
1393	Gene
1401	Gene
1435	Gene
8048	Gene
8530	Gene
56998	Gene
79004	Gene
2919	Gene
6373	Gene
10563	Gene
284340	Gene
2920	Gene
2921	Gene
6374	Gene
6372	Gene
3576	Gene
4283	Gene
10663	Gene
1535	Gene
1536	Gene
1588	Gene
56603	Gene
57834	Gene
10800	Gene
100037417	Gene
1652	Gene
245928	Gene
1660	Gene
29102	Gene
90527	Gene
405753	Gene
11221	Gene
1893	Gene
27102	Gene
1991	Gene
1999	Gene
5169	Gene
2053	Gene
2113	Gene
50848	Gene
2161	Gene
2147	Gene
2150	Gene
2157	Gene
2167	Gene
2175	Gene
2177	Gene
2213	Gene
55527	Gene
2867	Gene
2865	Gene
2335	Gene
64838	Gene
2350	Gene
2353	Gene
2294	Gene
50943	Gene
2357	Gene
2358	Gene
2359	Gene
2629	Gene
115362	Gene
2678	Gene
728441	Gene
2687	Gene
2840	Gene
2854	Gene
2856	Gene
8111	Gene
51704	Gene
2874	Gene
63940	Gene
2879	Gene
79792	Gene
57817	Gene
84868	Gene
10014	Gene
9734	Gene
3077	Gene
3133	Gene
10949	Gene
3240	Gene
3250	Gene
3269	Gene
59340	Gene
3339	Gene
3373	Gene
8372	Gene
3459	Gene
3487	Gene
3588	Gene
3600	Gene
27190	Gene
27189	Gene
53342	Gene
112744	Gene
23765	Gene
55540	Gene
84818	Gene
132014	Gene
3606	Gene
8809	Gene
8807	Gene
84639	Gene
3554	Gene
7850	Gene
3556	Gene
9173	Gene
8808	Gene
3557	Gene
50604	Gene
53833	Gene
59067	Gene
50616	Gene
116379	Gene
51561	Gene
149233	Gene
64806	Gene
246778	Gene
146433	Gene
27179	Gene
27177	Gene
56300	Gene
26525	Gene
27178	Gene
3566	Gene
3567	Gene
3568	Gene
3578	Gene
3656	Gene
345611	Gene
3673	Gene
3683	Gene
3694	Gene
3700	Gene
83700	Gene
23135	Gene
3815	Gene
3818	Gene
10219	Gene
23633	Gene
3848	Gene
3868	Gene
27040	Gene
3929	Gene
3949	Gene
11019	Gene
353514	Gene
3988	Gene
84695	Gene
4023	Gene
145581	Gene
1241	Gene
56413	Gene
56925	Gene
4065	Gene
9450	Gene
4069	Gene
5606	Gene
5603	Gene
9261	Gene
4142	Gene
4153	Gene
79648	Gene
4210	Gene
4225	Gene
284207	Gene
9258	Gene
11343	Gene
4258	Gene
64386	Gene
56547	Gene
4314	Gene
4317	Gene
259249	Gene
2206	Gene
4598	Gene
91807	Gene
10135	Gene
222236	Gene
259197	Gene
3340	Gene
150372	Gene
4775	Gene
4779	Gene
64332	Gene
4798	Gene
4799	Gene
197358	Gene
338322	Gene
147945	Gene
171389	Gene
199713	Gene
338321	Gene
79671	Gene
9111	Gene
4843	Gene
8620	Gene
4878	Gene
9572	Gene
9975	Gene
10062	Gene
375387	Gene
4907	Gene
54959	Gene
4973	Gene
4988	Gene
5004	Gene
5005	Gene
5008	Gene
9180	Gene
90268	Gene
143	Gene
55872	Gene
5138	Gene
5187	Gene
5197	Gene
8993	Gene
118788	Gene
9867	Gene
5320	Gene
26279	Gene
30814	Gene
100137049	Gene
8605	Gene
7941	Gene
9373	Gene
55848	Gene
5354	Gene
5465	Gene
5473	Gene
5547	Gene
5682	Gene
5687	Gene
5692	Gene
9051	Gene
5724	Gene
5729	Gene
5731	Gene
5732	Gene
5733	Gene
5734	Gene
9536	Gene
5739	Gene
5742	Gene
5806	Gene
54899	Gene
152138	Gene
27342	Gene
5879	Gene
5919	Gene
10125	Gene
3516	Gene
5068	Gene
130120	Gene
5966	Gene
5971	Gene
25807	Gene
253260	Gene
6095	Gene
6223	Gene
8986	Gene
9252	Gene
6283	Gene
1903	Gene
286223	Gene
6288	Gene
6289	Gene
6291	Gene
22904	Gene
7356	Gene
6335	Gene
80274	Gene
6382	Gene
81929	Gene
6401	Gene
6403	Gene
8482	Gene
5265	Gene
12	Gene
462	Gene
5176	Gene
5345	Gene
79918	Gene
23729	Gene
59307	Gene
6614	Gene
89790	Gene
140885	Gene
56833	Gene
6556	Gene
6542	Gene
4086	Gene
27293	Gene
8773	Gene
8723	Gene
9655	Gene
9825	Gene
6696	Gene
23166	Gene
26228	Gene
27347	Gene
56670	Gene
6863	Gene
255061	Gene
6869	Gene
284467	Gene
55773	Gene
29110	Gene
6915	Gene
7036	Gene
9473	Gene
114609	Gene
7096	Gene
81793	Gene
7100	Gene
10333	Gene
51284	Gene
51311	Gene
54106	Gene
57413	Gene
7114	Gene
7130	Gene
8792	Gene
7293	Gene
8600	Gene
7292	Gene
10318	Gene
79931	Gene
54472	Gene
8460	Gene
54210	Gene
11277	Gene
9865	Gene
59341	Gene
10100	Gene
84630	Gene
11334	Gene
54658	Gene
201294	Gene
11274	Gene
6845	Gene
8673	Gene
7412	Gene
58189	Gene
6375	Gene
6846	Gene
2829	Gene
51157	Gene
7784	Gene
7791	Gene
84142	Gene
65057	Gene
86	Gene
10097	Gene
79913	Gene
93973	Gene
54936	Gene
121642	Gene
221120	Gene
54890	Gene
84266	Gene
91801	Gene
126549	Gene
55317	Gene
9907	Gene
27301	Gene
200558	Gene
54840	Gene
9716	Gene
1820	Gene
79624	Gene
51008	Gene
84164	Gene
10973	Gene
25842	Gene
9070	Gene
28990	Gene
23300	Gene
91419	Gene
545	Gene
84126	Gene
546	Gene
4287	Gene
79000	Gene
8313	Gene
29086	Gene
571	Gene
10538	Gene
9031	Gene
56647	Gene
54841	Gene
641	Gene
259282	Gene
79184	Gene
83990	Gene
84446	Gene
138162	Gene
10498	Gene
10951	Gene
11335	Gene
23468	Gene
57332	Gene
152206	Gene
147872	Gene
891	Gene
595	Gene
902	Gene
8812	Gene
8555	Gene
995	Gene
8318	Gene
988	Gene
8317	Gene
113130	Gene
1017	Gene
1018	Gene
1022	Gene
1025	Gene
55602	Gene
1054	Gene
378708	Gene
201254	Gene
22897	Gene
80254	Gene
1068	Gene
1069	Gene
755	Gene
115004	Gene
10036	Gene
8208	Gene
84303	Gene
9557	Gene
1137	Gene
51550	Gene
63967	Gene
23019	Gene
25904	Gene
55571	Gene
4848	Gene
4849	Gene
4850	Gene
57472	Gene
246175	Gene
29883	Gene
9337	Gene
9125	Gene
9318	Gene
8533	Gene
51138	Gene
10980	Gene
50813	Gene
64708	Gene
10920	Gene
1407	Gene
1454	Gene
80169	Gene
8450	Gene
78996	Gene
9937	Gene
64858	Gene
64421	Gene
1643	Gene
1653	Gene
1663	Gene
7919	Gene
7913	Gene
55929	Gene
11144	Gene
1763	Gene
1791	Gene
29980	Gene
84444	Gene
51514	Gene
151636	Gene
1859	Gene
1874	Gene
144455	Gene
79733	Gene
80820	Gene
493861	Gene
440275	Gene
146956	Gene
197342	Gene
56946	Gene
284131	Gene
26122	Gene
2067	Gene
2072	Gene
375748	Gene
1161	Gene
157570	Gene
54465	Gene
55218	Gene
9156	Gene
64789	Gene
80233	Gene
199990	Gene
91442	Gene
23201	Gene
22909	Gene
2187	Gene
2176	Gene
2178	Gene
2188	Gene
2189	Gene
55215	Gene
55120	Gene
57697	Gene
79791	Gene
26272	Gene
200933	Gene
26271	Gene
26270	Gene
2237	Gene
2271	Gene
55137	Gene
401720	Gene
2332	Gene
2305	Gene
1112	Gene
4303	Gene
79068	Gene
2521	Gene
9513	Gene
51343	Gene
348654	Gene
199720	Gene
26058	Gene
51659	Gene
84296	Gene
2794	Gene
2873	Gene
2885	Gene
2965	Gene
728340	Gene
2966	Gene
2967	Gene
2968	Gene
404672	Gene
51512	Gene
83933	Gene
92797	Gene
113510	Gene
8924	Gene
25988	Gene
56941	Gene
3159	Gene
3150	Gene
54969	Gene
3364	Gene
135458	Gene
10075	Gene
3508	Gene
83943	Gene
58493	Gene
54617	Gene
83444	Gene
125476	Gene
54891	Gene
283899	Gene
65123	Gene
25896	Gene
9636	Gene
57461	Gene
10524	Gene
22992	Gene
55693	Gene
3835	Gene
22944	Gene
80311	Gene
387893	Gene
3978	Gene
3980	Gene
28992	Gene
140733	Gene
10459	Gene
64110	Gene
6300	Gene
225689	Gene
9665	Gene
84930	Gene
8930	Gene
4157	Gene
55388	Gene
4172	Gene
4173	Gene
4174	Gene
4175	Gene
4176	Gene
84515	Gene
254394	Gene
157777	Gene
10445	Gene
28985	Gene
9656	Gene
254528	Gene
284071	Gene
4221	Gene
56339	Gene
92667	Gene
100507436	Gene
27030	Gene
64210	Gene
253714	Gene
22880	Gene
10933	Gene
9643	Gene
4350	Gene
51149	Gene
64963	Gene
64949	Gene
60488	Gene
64965	Gene
4437	Gene
4438	Gene
4439	Gene
9112	Gene
80198	Gene
4595	Gene
4646	Gene
64859	Gene
79035	Gene
23054	Gene
4734	Gene
79661	Gene
252969	Gene
55247	Gene
4750	Gene
79858	Gene
6787	Gene
4773	Gene
79840	Gene
25836	Gene
4862	Gene
55666	Gene
7468	Gene
197370	Gene
286053	Gene
56160	Gene
54780	Gene
4913	Gene
9891	Gene
64710	Gene
4521	Gene
131870	Gene
84309	Gene
389493	Gene
221443	Gene
55611	Gene
79447	Gene
8505	Gene
84875	Gene
10039	Gene
83666	Gene
55010	Gene
22976	Gene
286257	Gene
57060	Gene
9768	Gene
5111	Gene
23244	Gene
23047	Gene
5252	Gene
80119	Gene
22925	Gene
5378	Gene
5395	Gene
11284	Gene
5422	Gene
5424	Gene
5425	Gene
10714	Gene
57804	Gene
5426	Gene
5427	Gene
54107	Gene
5428	Gene
11232	Gene
5429	Gene
11201	Gene
51426	Gene
27343	Gene
27434	Gene
353497	Gene
10721	Gene
5430	Gene
5431	Gene
5432	Gene
5433	Gene
5434	Gene
5435	Gene
5437	Gene
5438	Gene
5439	Gene
5440	Gene
5441	Gene
10450	Gene
8493	Gene
5531	Gene
151987	Gene
5536	Gene
201973	Gene
3276	Gene
55170	Gene
27339	Gene
10213	Gene
23198	Gene
5781	Gene
9232	Gene
84939	Gene
149628	Gene
5810	Gene
5884	Gene
56852	Gene
642636	Gene
5886	Gene
5887	Gene
10111	Gene
5888	Gene
10635	Gene
5890	Gene
5889	Gene
5892	Gene
5893	Gene
25788	Gene
8438	Gene
144715	Gene
55086	Gene
5929	Gene
5930	Gene
5932	Gene
5934	Gene
84991	Gene
221662	Gene
9978	Gene
25898	Gene
9985	Gene
5965	Gene
9401	Gene
9400	Gene
51455	Gene
5980	Gene
57109	Gene
5981	Gene
5982	Gene
5983	Gene
5984	Gene
5985	Gene
55159	Gene
83695	Gene
55183	Gene
60561	Gene
80010	Gene
116028	Gene
10535	Gene
79621	Gene
54778	Gene
7737	Gene
51444	Gene
165918	Gene
254225	Gene
9025	Gene
6117	Gene
6118	Gene
6119	Gene
29935	Gene
84268	Gene
27330	Gene
51750	Gene
8607	Gene
10856	Gene
25939	Gene
7979	Gene
83667	Gene
29072	Gene
80854	Gene
6419	Gene
119392	Gene
149840	Gene
54537	Gene
112441434	Gene
257218	Gene
51548	Gene
10463	Gene
84250	Gene
55719	Gene
91607	Gene
548593	Gene
84464	Gene
56916	Gene
50485	Gene
8243	Gene
9126	Gene
23137	Gene
79677	Gene
23347	Gene
23049	Gene
23583	Gene
56950	Gene
132671	Gene
84690	Gene
245711	Gene
23514	Gene
56907	Gene
84501	Gene
23626	Gene
161742	Gene
200734	Gene
399473	Gene
83932	Gene
6749	Gene
65975	Gene
79991	Gene
10273	Gene
252983	Gene
7341	Gene
11198	Gene
9766	Gene
6839	Gene
375757	Gene
126074	Gene
6847	Gene
25949	Gene
6872	Gene
10010	Gene
51347	Gene
6917	Gene
6996	Gene
55775	Gene
51567	Gene
11044	Gene
7014	Gene
54386	Gene
56158	Gene
56154	Gene
51270	Gene
24144	Gene
8563	Gene
90381	Gene
8914	Gene
54962	Gene
261726	Gene
9874	Gene
11011	Gene
387522	Gene
85456	Gene
7141	Gene
4796	Gene
11073	Gene
7158	Gene
11219	Gene
7706	Gene
10155	Gene
9320	Gene
9319	Gene
8295	Gene
91875	Gene
7317	Gene
55236	Gene
7319	Gene
7325	Gene
9246	Gene
7334	Gene
389898	Gene
29089	Gene
148581	Gene
7335	Gene
55284	Gene
56893	Gene
51366	Gene
51377	Gene
7353	Gene
29128	Gene
51720	Gene
5976	Gene
7398	Gene
9100	Gene
10600	Gene
9960	Gene
124739	Gene
85015	Gene
158880	Gene
7874	Gene
7405	Gene
57654	Gene
51322	Gene
7454	Gene
11169	Gene
55339	Gene
10785	Gene
57599	Gene
55100	Gene
79968	Gene
55135	Gene
56897	Gene
56949	Gene
7508	Gene
7515	Gene
7517	Gene
7518	Gene
7520	Gene
2547	Gene
55702	Gene
7528	Gene
22890	Gene
10472	Gene
253461	Gene
57659	Gene
9923	Gene
100128927	Gene
92999	Gene
9925	Gene
23503	Gene
22891	Gene
22834	Gene
51333	Gene
84083	Gene
125150	Gene
22850	Gene
116988	Gene
221	Gene
55139	Gene
337	Gene
383	Gene
405	Gene
406	Gene
23400	Gene
488	Gene
538	Gene
55290	Gene
10645	Gene
890	Gene
9973	Gene
84181	Gene
132864	Gene
1398	Gene
1421	Gene
1719	Gene
2034	Gene
2119	Gene
2146	Gene
10516	Gene
25793	Gene
2241	Gene
2530	Gene
8321	Gene
2643	Gene
2706	Gene
2861	Gene
9283	Gene
2877	Gene
2878	Gene
2880	Gene
2882	Gene
493869	Gene
2936	Gene
2983	Gene
10013	Gene
3184	Gene
55364	Gene
3747	Gene
9817	Gene
10365	Gene
9361	Gene
84557	Gene
79109	Gene
57707	Gene
4233	Gene
4248	Gene
4257	Gene
4313	Gene
4358	Gene
4482	Gene
4548	Gene
4688	Gene
4689	Gene
135112	Gene
51314	Gene
51526	Gene
5151	Gene
80310	Gene
5156	Gene
5179	Gene
5311	Gene
59338	Gene
87178	Gene
133522	Gene
5052	Gene
9588	Gene
79899	Gene
5660	Gene
5796	Gene
5829	Gene
5831	Gene
29920	Gene
79912	Gene
54033	Gene
7732	Gene
140823	Gene
51389	Gene
57190	Gene
29957	Gene
55512	Gene
6649	Gene
140809	Gene
6778	Gene
6780	Gene
23334	Gene
57465	Gene
7168	Gene
7225	Gene
7226	Gene
7248	Gene
7295	Gene
7296	Gene
10587	Gene
7350	Gene
154807	Gene
7444	Gene
51384	Gene
11179	Gene
