source	target
GO:0006954	2856
GO:0006954	8111
GO:0006954	51704
GO:0006954	2874
GO:0006954	63940
GO:0006954	2876
GO:0006954	2879
GO:0006954	2896
GO:0006954	79792
GO:0006954	2950
GO:0006954	57817
GO:0006954	84868
GO:0006954	3055
GO:0006954	9759
GO:0006954	10014
GO:0006954	9734
GO:0006954	3077
GO:0006954	3082
GO:0006954	3091
GO:0006954	255626
GO:0006954	3133
GO:0006954	3146
GO:0006954	3148
GO:0006954	3162
GO:0006954	10949
GO:0006954	3240
GO:0006954	3250
GO:0006954	3269
GO:0006954	59340
GO:0006954	3339
GO:0006954	3373
GO:0006954	8692
GO:0006954	8372
GO:0006954	3383
GO:0006954	3620
GO:0006954	3428
GO:0006954	3440
GO:0006954	3458
GO:0006954	3459
GO:0006954	3479
GO:0006954	3487
GO:0006954	3551
GO:0006954	8517
GO:0006954	3586
GO:0006954	3588
GO:0006954	3593
GO:0006954	3596
GO:0006954	3600
GO:0006954	3605
GO:0006954	27190
GO:0006954	27189
GO:0006954	53342
GO:0006954	112744
GO:0006954	23765
GO:0006954	55540
GO:0006954	84818
GO:0006954	132014
GO:0006954	3606
GO:0006954	8809
GO:0006954	8807
GO:0006954	3552
GO:0006954	3553
GO:0006954	84639
GO:0006954	3554
GO:0006954	7850
GO:0006954	3556
GO:0006954	9173
GO:0006954	8808
GO:0006954	3557
GO:0006954	3558
GO:0006954	50604
GO:0006954	53833
GO:0006954	59067
GO:0006954	50616
GO:0006954	116379
GO:0006954	51561
GO:0006954	149233
GO:0006954	64806
GO:0006954	246778
GO:0006954	3559
GO:0006954	90865
GO:0006954	146433
GO:0006954	27179
GO:0006954	27177
GO:0006954	56300
GO:0006954	26525
GO:0006954	27178
GO:0006954	3565
GO:0006954	3566
GO:0006954	3567
GO:0006954	3568
GO:0006954	3569
GO:0006954	3570
GO:0006954	3572
GO:0006954	3578
GO:0006954	3630
GO:0006954	3656
GO:0006954	3661
GO:0006954	345611
GO:0006954	3670
GO:0006954	83737
GO:0006954	3673
GO:0006954	3683
GO:0006954	3684
GO:0006954	3689
GO:0006954	3694
GO:0006954	3700
GO:0006954	3717
GO:0006954	83700
GO:0006954	3725
GO:0006954	3735
GO:0006954	23135
GO:0006954	3815
GO:0006954	9314
GO:0006954	3818
GO:0006954	10219
GO:0006954	3827
GO:0006954	23633
GO:0006954	3848
GO:0006954	3868
GO:0006954	27040
GO:0006954	3929
GO:0006954	3949
GO:0006954	3952
GO:0006954	3965
GO:0006954	11019
GO:0006954	353514
GO:0006954	3988
GO:0006954	84695
GO:0006954	4023
GO:0006954	145581
GO:0006954	4035
GO:0006954	120892
GO:0006954	4049
GO:0006954	1241
GO:0006954	56413
GO:0006954	56925
GO:0006954	4065
GO:0006954	9450
GO:0006954	23643
GO:0006954	4067
GO:0006954	4069
GO:0006954	5606
GO:0006954	5603
GO:0006954	1432
GO:0006954	5598
GO:0006954	9261
GO:0006954	4137
GO:0006954	4142
GO:0006954	4153
GO:0006954	79648
GO:0006954	4192
GO:0006954	4210
GO:0006954	4225
GO:0006954	284207
GO:0006954	9258
GO:0006954	11343
GO:0006954	4258
GO:0006954	4282
GO:0006954	64386
GO:0006954	56547
GO:0006954	4314
GO:0006954	4317
GO:0006954	4318
GO:0006954	259249
GO:0006954	2206
GO:0006954	4598
GO:0006954	4615
GO:0006954	91807
GO:0006954	4671
GO:0006954	10135
GO:0006954	222236
GO:0006954	259197
GO:0006954	3340
GO:0006954	150372
GO:0006954	4775
GO:0006954	4776
GO:0006954	4779
GO:0006954	4780
GO:0006954	4790
GO:0006954	4792
GO:0006954	84807
GO:0006954	64332
GO:0006954	4798
GO:0006954	4799
GO:0006954	197358
GO:0006954	58484
GO:0006954	22861
